Gene,Mouse1_Zadj,Mouse2_Zadj,Mouse3_Zadj,Mouse4_Zadj,Mouse5_Zadj
CNAG_00186,-0.045419648,0.07327599,-0.575652586,0.682436598,0.286294359
CNAG_00187,0.304899261,0.431111772,-0.437915994,-1.08143763,0.6366839
CNAG_00229,-0.652902353,-0.068828028,-1.285977776,0.363065617,0.362131389
CNAG_00231,1.452069221,-1.310457385,-0.428607259,-0.020443642,-0.917314056
CNAG_00234,-1.811038024,0.511931649,0.521778294,-0.658262392,0.38024117
CNAG_00242,0.994670845,0.561966975,0.932891861,0.762766572,0.593226673
CNAG_00248,-6.918338083,-3.005065817,-3.961854345,-3.427139454,-1.312819372
CNAG_00250,-0.425970663,-0.280176293,-0.375681884,0.633534925,1.105078947
CNAG_00251,0.483415672,0.442094702,0.381747248,-0.074255849,0.634285035
CNAG_00252,-0.706987431,-0.679653079,-0.808973783,-1.335059209,-1.19871413
CNAG_00257,0.822563411,0.353500129,0.243732218,0.378155798,0.376315667
CNAG_00258,0.66413329,-0.86620414,0.289477322,0.045811852,-1.39322572
CNAG_00262,-0.875374995,-0.370064375,-1.494393624,-0.672958927,0.646402458
CNAG_00266,-0.392449089,0.957943813,1.216510975,-0.722371071,0.95427315
CNAG_00267,0.346072085,0.083470879,0.505166063,-0.487774828,1.002832721
CNAG_00272,0.223633729,-0.089015136,0.221774285,-0.505813207,0.404474683
CNAG_00274,-0.061897647,0.135600514,-0.032305758,1.851878038,1.277629553
CNAG_00277,0.467356043,0.48033919,0.311783325,0.729420201,0.974457902
CNAG_00288,1.672458826,-0.894588812,1.713188757,0.636356073,0.138772205
CNAG_00289,0.719999086,0.574750174,0.027895961,-0.460119689,0.902857332
CNAG_00290,-0.569313556,-1.064082545,-0.203981247,1.346339547,0.488527483
CNAG_00291,1.411641809,0.60179356,0.444382122,-0.108472578,-0.203759512
CNAG_00299,-0.420848074,-0.244511112,-0.074850554,0.271649974,0.273212031
CNAG_00304,-0.275398365,0.525754325,-0.065820629,0.076649484,0.403904653
CNAG_00305,-1.311139768,-0.956041724,-1.575705301,-0.442914761,-0.663874507
CNAG_00308,-0.387267784,0.386863672,0.082065056,0.852239271,0.534025415
CNAG_00309,-0.076100968,1.26935924,-0.656567153,0.217511404,1.425250495
CNAG_00313,-0.783389098,0.889314417,1.266355082,1.137381759,0.793318173
CNAG_00316,0.180376635,0.602722917,-1.2939203,-0.429443574,0.381608889
CNAG_00317,1.586763019,1.109577289,2.870162978,0.649377327,1.689417094
CNAG_00322,-4.263597142,-4.279071683,-3.898295057,-2.370566394,-1.743758325
CNAG_00323,0.083235039,0.041737214,0.66922631,0.280797569,-0.588782075
CNAG_00326,0.346368532,0.181557379,-0.166279553,-1.901926342,-1.04198495
CNAG_00328,-1.893203122,0.220978358,-1.406108735,-2.215212826,-0.759720201
CNAG_00344,1.524088072,0.978710148,1.16781908,1.471556031,1.46140521
CNAG_00357,0.204516435,0.751579617,0.765405614,0.773971635,0.597365317
CNAG_00358,-2.396007086,-2.793945102,-0.724127786,-1.590180117,-0.434399478
CNAG_00367,-7.647771921,-3.832358001,-4.034883279,-4.019735756,-2.08083088
CNAG_00368,-6.067119423,-4.045533221,-4.425976547,-3.504844316,-1.550927742
CNAG_00390,-5.859967735,-3.866926581,-4.835506587,-3.715281967,-1.862021404
CNAG_00391,-0.00476482,0.662120847,0.768884328,0.847090688,0.525665922
CNAG_00396,-7.407858544,-3.950666627,-5.336725573,-4.711672535,-1.90209456
CNAG_00397,1.214590182,1.572980673,1.288676415,2.241612635,1.313512005
CNAG_00402,-3.123822568,-1.55139663,-3.21878804,-0.784379619,-0.829389947
CNAG_00403,-2.77553697,-2.643190927,-2.87763955,-2.927537017,-2.331046103
CNAG_00406,0.246305738,1.296705179,0.861960444,-0.037981346,0.760301307
CNAG_00408,-0.031002117,0.021107064,-0.002587269,-1.398259455,0.524051218
CNAG_00409,0.850017771,0.155717344,-0.932100841,-1.49114528,0.183105731
CNAG_00410,-2.748793143,-1.868116573,-1.529467569,-1.270970906,-2.881199779
CNAG_00411,-0.891185586,-1.182243111,1.044010214,-0.748719871,-2.048712519
CNAG_00412,-0.073710437,-0.722075378,0.655062654,1.22735497,1.063174012
CNAG_00416,-0.209685197,0.334405964,-0.149326395,-0.196097587,0.433706849
CNAG_00419,0.611637952,0.543701999,0.310950134,-0.72248998,0.57528538
CNAG_00422,-5.063165796,-3.626411647,-3.170131726,-3.558006725,-1.22975586
CNAG_00425,-0.939962412,-0.431475672,-0.347558817,0.275200504,-0.622005307
CNAG_00429,0.788268101,1.338006862,1.424456304,0.947121272,0.969982444
CNAG_00430,-0.516189982,0.738958507,1.464795113,-0.010301118,-0.194921248
CNAG_00434,0.371179571,0.786962223,0.815882636,-0.249015874,-0.187380885
CNAG_00436,-0.800012273,-0.644928588,-0.756319467,-0.607069835,0.883545025
CNAG_00438,0.571931663,-2.799870339,0.354596425,-5.931484938,-1.447423156
CNAG_00439,1.843891884,1.735543499,1.761164399,1.149315081,1.523753224
CNAG_00440,-4.660947477,-4.595592283,-3.937253702,-6.281350327,-1.12017592
CNAG_00446,0.636484255,0.907863628,0.502938293,0.498405265,0.293383288
CNAG_00451,0.248755714,0.480599613,0.324196475,0.635949465,0.689713461
CNAG_00452,0.538735148,-0.4490077,-0.551526613,0.639507948,0.731614607
CNAG_00454,-0.080026229,0.064194382,1.031897241,0.819639395,0.329079183
CNAG_00463,0.540950775,0.016197948,-0.20272353,-0.531893243,1.417256669
CNAG_00465,0.7367006,0.052093567,0.773604898,0.245864366,0.706209256
CNAG_00467,-5.736512037,-3.665008485,-6.678033216,-7.339681669,-2.105999322
CNAG_00468,-0.661719186,-1.405684212,-1.528710341,-1.075863198,0.456709091
CNAG_00470,-3.989225498,-3.832554441,-3.528101441,-3.861903834,-1.717914985
CNAG_00472,-5.771810137,-3.316185443,-2.948152922,-4.603070111,-1.623314355
CNAG_00484,-2.221246216,-1.598817596,-1.044888113,-0.770354917,-1.753687936
CNAG_00487,0.235161605,1.409814036,0.583394775,0.178648225,0.640070006
CNAG_00488,0.544319261,-0.18412663,0.643620709,-0.358713793,0.006320571
CNAG_00490,-3.588007259,-3.471049296,-3.284151944,-1.918563884,-1.229623365
CNAG_00492,-0.137615321,0.373490685,-0.229324477,0.120230646,-1.376994582
CNAG_00496,-2.944571239,-0.298996386,-2.282185095,-3.720865111,-0.499100964
CNAG_00497,1.125899328,0.205497679,0.293622756,1.281763156,0.750543671
CNAG_00498,-0.339491072,0.34036724,0.351767826,0.865604927,0.043705577
CNAG_00499,-0.296698044,-0.937861803,0.260484767,0.000173081,0.16088794
CNAG_00500,-1.606107713,-2.289206109,-0.89559113,-3.896643122,-1.284075237
CNAG_00505,-0.33967504,1.664490476,0.095160181,-0.326806284,-1.104529962
CNAG_00506,0.201371607,0.305926703,-0.064574888,0.289127637,0.349342682
CNAG_00507,0.271624827,1.374320204,-0.701376027,1.170663912,-0.067762964
CNAG_00508,-6.070128799,-3.568202936,-4.580406439,-3.201074993,-1.909470429
CNAG_00511,-0.631087192,-0.035156721,-0.330138809,0.670840353,-0.305659606
CNAG_00556,-4.368717095,-3.19632358,-3.266976619,-2.27993856,-2.064329484
CNAG_00686,0.198783677,0.896545004,0.753622423,0.734480123,1.389390938
CNAG_00690,1.432128834,-0.38862886,1.83589988,1.337864167,0.459814974
CNAG_00698,0.978541397,0.385397442,2.061897748,-0.465161582,0.510451121
CNAG_00711,-2.634262863,0.160908935,0.587765741,0.00598919,-0.295467445
CNAG_00734,-5.143681199,-2.927170731,-3.718179613,-1.540538858,-1.384662668
CNAG_00738,0.3841745,0.556279139,0.419520142,-0.417510946,0.221517444
CNAG_00739,-0.33152291,0.402557916,0.664006538,-0.896963428,0.834750456
CNAG_00751,-0.056339162,0.82796825,-0.393161471,-0.16679417,0.767056574
CNAG_00766,0.240320602,0.44324994,0.037584397,0.46270954,-0.033404005
CNAG_00780,-0.468506256,1.684201963,0.730129678,0.622017796,-0.01660478
CNAG_00783,-0.018633072,0.778069009,0.62508674,-0.084907747,0.887867907
CNAG_00802,0.209561171,0.344566623,-0.79066599,-1.290177685,-0.501367291
CNAG_00807,-1.154007556,0.173992232,0.426126962,0.309290168,0.633755398
CNAG_00817,-0.218814912,0.590100835,-0.493251187,0.617209161,0.998995676
CNAG_00836,0.711701918,-0.420881227,0.08445844,0.55622139,0.426330461
CNAG_00838,-0.250284744,0.097248194,0.729177002,0.550823557,1.288074339
CNAG_00849,-1.215419072,0.627356472,0.599987646,-0.260057206,1.317923811
CNAG_00852,0.731085878,1.76920188,0.014737769,0.572447076,1.782346563
CNAG_00855,-0.969984715,0.306452691,0.360530295,-0.100887396,0.520635685
CNAG_00867,-0.407004569,0.859235216,0.366014065,0.207853026,0.289283096
CNAG_00868,0.15751584,0.298936995,0.841936375,-0.55704794,0.177687384
CNAG_00876,-1.502519327,-2.622812888,-3.778643843,-3.215143035,-0.791388812
CNAG_00877,-0.879251448,-2.388844934,-0.154289142,-1.789519759,-0.93863406
CNAG_00892,0.758813094,0.436898451,0.788696067,0.037949202,1.16893215
CNAG_00893,0.500755739,0.705913928,0.203953933,0.843577606,0.396787442
CNAG_00900,0.531823564,0.619279591,-0.23037292,0.599721156,-0.895564561
CNAG_00901,0.469997648,0.694682906,0.267194411,0.265424681,-1.324493926
CNAG_00911,0.209486444,-0.491398667,0.283696999,1.244154421,0.199602602
CNAG_00920,-0.092392925,0.905034644,0.370748452,0.857221605,0.856328727
CNAG_00924,-1.174038561,-0.098348369,-0.085291383,-0.135266386,0.969345776
CNAG_00927,1.909836499,1.526501496,1.23462545,1.509285726,1.551675257
CNAG_00933,0.518461633,0.385594807,0.458848498,0.576212371,1.059245285
CNAG_00937,0.02681963,0.252684677,-0.515105663,-0.00720996,-0.389144544
CNAG_00941,0.953334702,-0.256916915,1.040125285,0.127530071,0.681649095
CNAG_00961,0.21606298,0.515515087,-0.973651957,-0.30400808,1.068186005
CNAG_00964,0.271851268,-0.278229691,0.532114156,-0.076250467,0.588564638
CNAG_00968,1.007174018,0.623116649,-0.299332477,0.298832031,0.1707056
CNAG_00969,1.584964219,1.262368291,-0.415848528,0.714696804,0.831688331
CNAG_00971,-6.275929833,-3.898053003,-4.931518942,-2.923188684,-2.121133271
CNAG_00972,0.592180036,-0.174839874,1.395744128,0.81395769,0.255578412
CNAG_00973,0.901597866,0.644538537,0.304303961,0.353788325,0.413134306
CNAG_00977,-3.243989418,-2.622339224,-3.936522334,-2.7973509,-1.061869184
CNAG_00978,-0.139975396,-1.570450288,0.348750631,0.119837407,-0.846158122
CNAG_00982,-1.917955731,-1.529994171,-1.155752045,0.384212093,0.123692909
CNAG_00989,-1.69120821,-0.889288776,-0.837464729,-0.754413013,-0.098646546
CNAG_00999,-0.41024576,0.972136324,0.911870639,0.592543969,0.921029432
CNAG_01001,0.296266859,-0.127385759,0.311503161,0.724730892,0.57391991
CNAG_01002,-1.021166742,0.023653457,0.15983738,0.248691293,0.071622961
CNAG_01006,3.917526404,3.224708615,2.741059278,3.15009306,1.622772198
CNAG_01007,0.071529633,-1.018113566,1.545772791,-0.365190711,1.107647693
CNAG_01008,1.099407693,0.143192465,1.029685742,1.07691561,1.02276465
CNAG_01011,-0.401634341,1.872875457,0.217707987,1.297177134,0.722991613
CNAG_01012,1.871673791,1.228441522,0.53995152,1.720229193,0.78245203
CNAG_01016,-1.263221591,-0.989156999,0.730960228,0.115549391,0.512706704
CNAG_01020,0.538177901,-0.169806014,1.057794085,-0.388076537,1.095102074
CNAG_01031,-1.319933537,0.342713567,0.930588518,0.381289862,-0.053549621
CNAG_01032,-0.278193544,-0.211260438,0.273730133,-0.013152754,0.962024404
CNAG_01034,-0.129957753,0.33675818,0.092976317,0.176391466,0.870432532
CNAG_01037,0.145731787,0.563860105,-0.151968228,0.688173817,0.698855881
CNAG_01045,1.368111395,1.068643483,2.056704168,1.025736961,1.194246792
CNAG_01048,0.82891807,-0.424028875,0.060459983,-0.059327047,1.145119872
CNAG_01056,0.019245961,-0.698217686,0.538935719,0.361086302,0.432120575
CNAG_01057,-4.292866756,-2.955856895,-2.734783731,-4.173956645,-1.414001071
CNAG_01058,-0.076457708,0.883668552,-0.890427128,-0.237142288,-0.352267809
CNAG_01070,-0.177627698,1.486114137,-0.214437555,0.869945588,-0.6891653
CNAG_01074,0.568399172,0.702323224,-1.086523333,0.703724424,0.033432215
CNAG_01085,1.355716174,1.488352284,1.495893979,1.071945264,1.623967772
CNAG_01095,-0.079651058,0.076371021,0.383614594,-0.377569431,0.694048149
CNAG_01097,0.498852804,-0.296923558,-0.249541984,0.485512504,-0.304798244
CNAG_01102,0.985315144,-0.22366829,-0.707966261,0.504678719,1.455354457
CNAG_01114,-2.204526652,0.123673926,-0.322530487,-0.736392793,0.097070111
CNAG_01115,-1.912454919,-2.090641195,-3.322657118,-3.374359874,-0.358556684
CNAG_01116,0.237516375,-1.008341338,-0.458877867,-2.164210656,-0.791002626
CNAG_01121,0.139056125,0.762858909,1.014184695,0.460976591,0.874101235
CNAG_01122,-0.804265158,0.376432629,0.65390884,0.633900901,-0.349325874
CNAG_01123,-0.884428655,0.671830652,-1.356665921,0.642417963,0.464564982
CNAG_01127,-0.324374689,1.381866962,0.758233196,0.71717987,0.657163897
CNAG_01128,0.636925228,-1.370487164,-0.183311662,0.209941954,0.44946402
CNAG_01132,-0.105972496,0.038640474,0.0575214,-0.214482843,0.605727212
CNAG_01133,0.997464309,-0.213488746,0.472914383,-0.744952289,0.550700667
CNAG_01139,0.457011662,0.668362159,1.532561117,-0.569068562,0.298557019
CNAG_01142,-1.613288064,-0.036936443,0.469830889,0.487336876,0.193086176
CNAG_01149,-1.905790197,-4.043643342,-2.89564106,-2.751070813,-1.411085487
CNAG_01157,0.599741655,0.609159332,0.659694252,0.662544474,1.394388545
CNAG_01161,0.840225591,0.274907841,0.502601105,-0.070975443,0.122092255
CNAG_01162,0.579793873,0.416484454,0.619656981,0.192678542,0.480680117
CNAG_01165,0.764507529,1.048173645,0.105894121,0.599060335,0.644468416
CNAG_01186,0.533222621,0.750653985,-0.048018525,0.656868978,0.160700269
CNAG_01190,-5.589578777,-3.340364376,-1.963614039,-4.246910827,-1.649887675
CNAG_01191,0.654758764,0.795414944,-0.490053103,-0.870761308,0.231901004
CNAG_01192,-0.384374059,1.283819088,0.181088954,-0.173611047,-1.581650351
CNAG_01208,1.205858735,0.436085918,1.090861151,0.942368217,0.745736782
CNAG_01209,-1.596547871,-2.911069301,-0.687021735,-0.381453436,-1.754418716
CNAG_01210,0.482176514,0.354747094,0.274991602,0.582768443,0.983935786
CNAG_01211,-7.45366096,-3.503765223,-5.250011651,-7.128168515,-2.804235735
CNAG_01212,-1.639613114,-0.651454491,-1.411568562,-0.912678473,0.357899959
CNAG_01214,-0.630478203,1.215088862,-0.259217319,0.457302598,-0.569834226
CNAG_01215,0.530088528,0.008494963,0.599506269,0.926659198,0.420364952
CNAG_01216,-0.512920317,0.441683574,-0.809421577,1.237779464,-0.124996049
CNAG_01222,0.649571095,-0.125930455,1.007411459,-0.082165321,0.723332124
CNAG_01228,0.282449042,1.238885604,-0.722212002,-1.312993563,-0.050183579
CNAG_01234,0.624710321,0.012554327,-0.143296966,-0.0117325,0.527175973
CNAG_01237,1.214656481,0.233511156,0.346317334,0.14583721,-0.742672576
CNAG_01243,-5.356002735,-4.857329308,-4.791042642,-6.624687612,-2.568771104
CNAG_01244,-0.084473589,0.330855853,0.06331203,-0.552522341,-0.127950376
CNAG_01247,0.503151448,1.056215632,0.460406672,0.083341996,1.348010286
CNAG_01248,1.912643475,2.636707193,1.993953261,2.148483373,2.137355662
CNAG_01249,1.760621147,1.600877939,1.29427082,2.099536567,1.707065001
CNAG_01252,0.598483575,0.918635966,-0.187021601,-0.026022586,0.20981874
CNAG_01256,0.391149314,0.098873276,0.904725121,0.685554923,0.30351365
CNAG_01264,-0.069459509,0.661164785,-1.041795427,-0.813908925,0.157872747
CNAG_01266,-0.865975067,-0.327137539,-0.200022299,-1.217719304,-0.835940007
CNAG_01281,-0.219716363,-0.142876279,2.005644326,-0.852872495,-0.679625592
CNAG_01284,0.181695001,-0.436151641,0.405748764,0.602844802,0.573354002
CNAG_01286,-0.298618999,0.594144806,0.385149955,-0.653865292,0.73451631
CNAG_01295,0.264391454,0.56416195,1.192962777,0.391946932,0.428454478
CNAG_01297,1.370223259,0.657050821,-0.856781632,-0.385052058,0.577807567
CNAG_01298,0.219852548,0.54479022,0.023908055,0.084682146,-0.254738988
CNAG_01299,0.647548829,0.534532489,0.84532864,0.306066517,0.527553064
CNAG_01302,-0.157467685,0.509329284,0.549800014,0.064398032,-0.57265006
CNAG_01306,-0.038324823,0.095818134,0.27348984,0.492161017,0.195372192
CNAG_01308,-0.959156217,-2.529284003,-1.330950516,-2.983242665,-0.926861031
CNAG_01309,-3.717621105,-3.556213084,-3.707766762,-4.05899352,-1.999691173
CNAG_01310,-2.149986846,-2.679905686,-1.205292239,-0.894543762,0.416641848
CNAG_01315,-6.19267117,-3.411759599,-4.243759353,-3.880236151,-1.569436897
CNAG_01319,0.713202753,0.534387923,0.128770714,0.454127856,-0.482004238
CNAG_01338,0.049488676,0.259693261,0.838481549,-0.410011434,0.748605146
CNAG_01339,0.933208168,0.215855166,0.636189732,0.011008163,0.533296266
CNAG_01343,0.693497256,1.136546818,-0.319493923,-0.252087001,1.205138572
CNAG_01344,0.24910374,1.07054425,0.457137457,0.488508731,-0.5910816
CNAG_01347,-2.303302235,-3.15503853,-1.494849134,-2.640009194,-1.404824225
CNAG_01348,-0.442830591,0.893918735,0.14907993,0.516190339,-0.201273991
CNAG_01351,-0.634356982,-2.882233411,-1.274063382,-1.852241365,-1.820268515
CNAG_01352,-0.077640999,0.240858428,0.710185255,-0.12621154,0.441487515
CNAG_01355,0.19866485,0.276157264,1.086152232,-0.202253271,1.052927694
CNAG_01357,-0.814465224,-1.089752762,-0.18206328,-1.176692381,-0.738184482
CNAG_01373,-0.391689677,-0.321779826,0.36638011,-0.570085711,-0.131281318
CNAG_01377,-1.510267638,-1.87732692,-3.172655429,-3.323756037,-0.801990604
CNAG_01378,0.249254024,-0.263700381,-0.201617933,-0.710531658,0.741347927
CNAG_01379,-0.466847133,1.355118028,0.289447341,1.486080113,0.311695182
CNAG_01380,1.289521819,0.396878007,0.382167473,-0.50986485,0.591025081
CNAG_01387,1.107848179,-0.368913105,0.65933473,-0.396377187,0.585781432
CNAG_01388,0.091324701,0.31508623,0.523056523,0.521493275,0.93671263
CNAG_01396,2.353693519,1.20622875,1.57033587,2.415851756,1.471190035
CNAG_01403,-0.716640104,-1.66289373,0.530026956,0.48601212,-2.375594049
CNAG_01405,0.537314406,0.403375303,-0.601975851,-0.065602431,0.588161756
CNAG_01406,-0.021650599,-0.504543756,-1.053588864,1.051844258,0.190472844
CNAG_01408,-3.002702095,-1.638162735,-1.367312145,-2.406564532,-0.587058723
CNAG_01411,1.139400605,-1.42101513,0.829074003,-0.653205057,0.697585622
CNAG_01416,-0.047825864,-0.187803143,0.335062339,-0.881615532,0.338357544
CNAG_01422,-0.286527215,1.402041768,1.155585692,1.016438484,0.325549292
CNAG_01423,0.396615067,1.233613337,0.377423572,0.806261265,1.105635037
CNAG_01425,0.447220568,0.372262651,-0.223238176,1.297549373,0.179838905
CNAG_01443,0.180604698,-1.071791044,-0.54743666,0.528607358,0.561452887
CNAG_01444,-4.592385513,-3.33484658,-1.62167877,-5.727777722,-2.149310198
CNAG_01456,0.924729307,0.112871901,-1.254427201,0.151473129,0.320968839
CNAG_01463,0.844498826,0.121398571,0.662930648,-1.148139235,-0.23368474
CNAG_01465,-0.33172315,-0.561588975,-1.082692353,-0.294601629,0.854021733
CNAG_01471,-1.039023507,-2.075490236,-0.50610713,-2.078124663,0.009480405
CNAG_01472,-0.293234276,0.238845571,-0.547610629,-0.084204219,0.724789742
CNAG_01473,0.172878235,0.517909161,1.244043323,-0.207034776,0.952378549
CNAG_01482,0.000617255,1.423717425,0.542807042,0.422791295,-0.972060346
CNAG_01483,-0.523350726,0.113960844,-0.991543947,0.388768021,-0.625979331
CNAG_01495,0.511616427,0.983714256,-0.44936878,0.452106162,0.322495389
CNAG_01496,1.560581055,0.678883487,0.44944382,1.241406593,0.631517396
CNAG_01497,1.548155425,0.280683766,-0.074408964,0.899818976,0.741729857
CNAG_01498,-0.07928172,-0.189013048,0.329139332,0.555064304,-0.283151648
CNAG_01504,-4.151972884,-2.880914464,-2.476131166,-2.428041653,-1.376313604
CNAG_01512,0.597351333,0.941389163,-0.120121492,0.078655012,-0.047693741
CNAG_01513,0.771005372,0.119437454,0.657048555,-0.47986777,0.578099369
CNAG_01514,-0.498546128,0.765420597,0.711380351,0.638449532,1.125389304
CNAG_01518,0.149237177,-0.133436007,0.029802091,0.552544699,0.588073041
CNAG_01519,1.771247007,0.503107592,-0.17432461,0.661681979,0.731844046
CNAG_01521,-0.182269274,0.248390935,-0.066541682,0.166589482,-0.084813645
CNAG_01527,-0.006710397,0.445537159,1.076236333,1.018875031,0.382632724
CNAG_01531,0.821616986,-0.782021678,-0.356403955,0.513086543,1.43579253
CNAG_01532,0.333332996,-0.254665616,-0.493935622,-0.943945733,0.162477881
CNAG_01534,-0.910667496,0.75092823,0.401837911,-0.011336735,0.255305377
CNAG_01536,-5.493429166,-3.143777699,-2.741988873,-1.110782153,-1.517546121
CNAG_01547,-0.280488808,-0.251894902,-0.222660838,0.004414519,1.289248145
CNAG_01550,3.928348968,2.643303401,2.675818781,3.449413565,2.668832393
CNAG_01554,-7.053964742,-4.445891792,-4.9047227,-7.727579035,-3.084564096
CNAG_01555,0.536072514,-0.008721884,0.068092324,-0.062593702,-0.598154426
CNAG_01556,-0.129019898,0.903379485,-1.270588631,0.511154887,-1.623314355
CNAG_01559,0.215364719,0.864085921,-1.508068923,0.062716448,0.207380178
CNAG_01560,-2.676311153,-0.89360375,-2.389141281,-0.797684236,-0.185282788
CNAG_01561,-5.875338836,-3.743115893,-4.924709426,-2.805525205,-1.63105945
CNAG_01569,0.334699085,-1.540643044,0.13887465,0.48060865,0.797895746
CNAG_01570,-0.529529752,-0.684898881,-0.077167078,-0.140489189,0.383599403
CNAG_01581,-0.046722174,0.06467342,0.033424046,0.399613239,0.202019486
CNAG_01582,1.048688629,-0.68944962,0.49267494,0.787713815,1.272360469
CNAG_01583,-4.81984526,-3.609966252,-3.299454086,-4.988441289,-1.006386718
CNAG_01584,-1.043076014,-0.455877259,-0.914164165,-0.943948691,-0.082900388
CNAG_01585,-0.100544099,0.156168879,0.008264914,0.870603402,0.315501441
CNAG_01587,-2.943812078,-3.609228835,-2.479318734,-3.661199029,-3.057120079
CNAG_01592,-4.154824445,-3.636088229,-3.692152707,-4.301492454,-2.414368868
CNAG_01606,0.166740198,-0.461070566,0.030238195,0.404352845,0.582409693
CNAG_01607,0.705766626,-0.068833355,0.573073187,0.722240341,1.312340411
CNAG_01612,0.199414221,0.781269187,-0.091304523,0.372603982,0.269079793
CNAG_01613,0.25796375,1.264279648,-0.173853218,-0.997983079,-1.175714358
CNAG_01622,-4.303811732,-2.874981756,-4.658731628,-5.124543463,-1.867193576
CNAG_01624,-0.3683477,0.406123586,-0.178932919,-0.340142794,0.473385698
CNAG_01625,-1.025223941,-0.057824459,-0.489837653,-0.853068591,-0.53428402
CNAG_01636,2.171352223,1.705448084,1.514370943,2.38485972,1.525163266
CNAG_01637,-0.5507827,0.065216777,1.103657155,0.726513806,0.589887355
CNAG_01649,-5.568503664,-2.351533514,-4.032795656,-4.437902748,-1.546069971
CNAG_01655,-6.47153026,-1.428298065,-1.432497602,-3.686826011,-1.894392614
CNAG_01659,0.474495619,-0.311231228,1.678410668,0.581557019,0.016663592
CNAG_01660,-0.498107443,0.606526305,0.647869472,0.706783609,-0.023703848
CNAG_01668,0.220724723,-0.312285258,1.299385447,0.233640746,0.331737146
