Gene,Mouse1_Zadj,Mouse2_Zadj,Mouse3_Zadj,Mouse4_Zadj,Mouse5_Zadj
CNAG_00966,0.45917926,-0.629041966,-0.338757988,0.005173228,0.71656698
CNAG_00975,-0.231271129,0.291979001,0.884487874,0.176700289,0.514987471
CNAG_00984,1.570384981,1.152905651,1.054371895,-0.566247148,0.19568273
CNAG_00985,0.798714359,0.122099896,-2.709529272,1.106169225,0.797326891
CNAG_01004,0.32470596,-0.341784456,-1.790111845,-1.41771689,0.074796819
CNAG_01005,0.444419148,0.24917012,1.054235422,0.474746819,0.342328286
CNAG_01043,-0.652198888,-0.749425167,-0.522872371,-0.842921116,-0.5402156
CNAG_01065,0.338845175,-0.479227439,0.777484581,0.135804411,-0.198436675
CNAG_01072,0.567965716,-1.009876316,0.449491871,0.51334776,0.218442595
CNAG_01073,-0.693697079,-0.082888298,0.72229525,-0.073663226,0.265860682
CNAG_01075,1.424843337,-0.873211246,0.095373582,-0.379350304,1.098205339
CNAG_01076,0.196562321,0.502909666,-0.313066981,0.200826917,0.339986076
CNAG_01077,0.128582362,0.843355347,1.450580638,0.232970548,0.406211097
CNAG_01078,-0.987763272,1.174234421,0.544638498,1.32570653,-0.678095861
CNAG_01079,0.610003644,0.802536435,-0.313568077,0.968091489,-0.429383747
CNAG_01080,0.972914887,0.592957834,0.92960165,0.392300133,-0.654412698
CNAG_01090,2.019211386,0.27190505,1.123406613,0.53987411,-1.313097971
CNAG_01150,1.363747749,-2.316816797,-0.32531066,-0.110403276,1.971704099
CNAG_01151,-1.18615405,-0.352922305,0.864407042,-1.13973987,-0.0766272
CNAG_01155,-2.467736466,-1.322996653,-0.439387804,-0.553101105,-0.227922351
CNAG_01156,-0.070072137,0.223673786,1.40179469,-0.826433368,1.442356285
CNAG_01180,0.849949395,1.694217866,0.441638601,0.908687937,1.131041729
CNAG_01182,-1.051553701,-2.679175385,-2.138743719,-1.277996076,-3.924925975
CNAG_01254,-4.071290542,-5.32604556,-4.076506461,-7.924065639,-4.478550105
CNAG_01255,0.360374739,0.342325891,-0.400245752,-0.107649429,0.359213196
CNAG_01262,-0.412352653,0.388722252,-1.229601583,1.068794866,0.232760365
CNAG_01272,-0.411859575,-1.546192336,-0.408371574,-0.71772944,0.610168011
CNAG_01273,0.619789813,-0.550664685,0.022190721,-1.287285845,-1.326270903
CNAG_01275,0.21990886,-0.337034303,0.396539445,-1.114142164,-0.581638547
CNAG_01279,0.786138968,0.066187253,0.24222623,0.126172366,0.610374111
CNAG_01293,0.289037501,1.405185252,0.757694518,0.838229509,0.983113446
CNAG_01314,-1.161320549,-1.896675979,-1.726477252,-1.131456836,-0.719920765
CNAG_01341,-0.235366463,0.853584172,0.651701928,-0.031021294,0.61927918
CNAG_01375,0.462681573,-0.208963929,-0.691096601,0.506406013,0.310919518
CNAG_01464,0.214701839,-0.183627157,0.300867361,-0.772760863,0.484710343
CNAG_01478,-0.616051007,0.468727324,0.245663421,0.208569665,0.179256024
CNAG_01481,-1.089013495,-1.202053819,-0.701610557,0.367612655,1.220376743
CNAG_01489,-0.284701739,0.73382986,0.633703726,-0.345445033,0.832493747
CNAG_01490,1.041236163,-0.809783631,0.634683929,0.516098939,-0.836559492
CNAG_01493,0.104202729,1.000323093,1.155387231,-0.25281695,0.192563808
CNAG_01500,-0.350409038,-0.256081866,0.447089343,0.956485956,0.125983607
CNAG_01501,-0.081727014,0.988598596,-0.209498652,-0.890708756,0.829543522
CNAG_01502,-1.775063829,-0.225859531,0.228855182,0.017953102,-0.058630656
CNAG_01526,-2.36087163,-4.827952506,-2.55515603,-3.614814664,-3.324953967
CNAG_01603,-0.882782694,-0.443653441,0.294825176,0.404468803,1.359442065
CNAG_01626,-10.48149418,-8.86510476,-8.607527232,-9.188942489,-7.595219945
CNAG_01627,0.840668964,-0.319895385,0.222483041,0.692376756,0.274520079
CNAG_01653,-1.16325257,-0.293673282,-1.239792324,-2.847014634,-1.005255626
CNAG_01671,-0.24967832,-0.175076428,-0.813923209,0.736086195,0.542744415
CNAG_01672,-0.555640165,-1.178759435,0.041725739,-0.196135329,0.347776515
CNAG_01707,-1.431787181,-0.679926689,-1.380914305,-1.641236694,-1.322121923
CNAG_01722,-11.57672911,-8.334908736,-8.663578782,-8.425052201,-7.288663516
CNAG_01723,1.254058926,0.057466649,0.769341975,1.59166068,0.114157581
CNAG_01735,-0.114350827,0.381368365,-1.434537159,0.68798918,-0.966630858
CNAG_01758,0.829372078,0.335193396,-0.249914615,-0.208748695,-0.847143281
CNAG_01759,0.970815643,0.867002152,-0.578438439,-1.056970963,1.429036252
CNAG_01761,1.51301486,0.47628775,-0.303921026,-1.261196056,-0.142415007
CNAG_01768,0.92663975,0.089573109,0.491332503,1.462303459,0.118381066
CNAG_01794,-0.522910354,0.822835486,-1.661763018,-1.140426558,-1.046621086
CNAG_01806,-0.865235312,-1.29598162,0.507760108,-0.322935483,0.84597289
CNAG_01835,-0.165861007,1.239972221,0.471276195,0.644226978,0.947261804
CNAG_01864,0.271337991,-0.508885021,0.861263501,0.367499247,0.337439171
CNAG_01882,-1.017556599,-1.896834764,1.093858311,-1.104908543,-2.280506834
CNAG_01896,0.296373651,-0.708165989,0.311384796,-0.532878671,0.044638346
CNAG_01918,-3.308944631,-5.592431645,-4.512538396,-1.566089197,-5.943102825
CNAG_01936,-0.068715611,-0.56933976,0.076886763,-0.854060762,-0.99136747
CNAG_01945,-0.839919148,-0.082593204,-0.027361435,-0.366349386,-0.360864083
CNAG_01946,0.437991421,0.743159733,0.748260239,0.750013235,0.149951447
CNAG_02009,0.372388917,-0.774259051,-1.270170451,-0.521477694,0.711223455
CNAG_02047,-1.568202783,-0.629913049,-0.971162461,-2.143476112,-1.143993108
CNAG_02054,-0.349468683,-0.208558556,-0.039277455,-0.921874569,1.481320212
CNAG_02088,-0.087033365,0.609890943,-0.242205184,-0.411656494,-0.457196741
CNAG_02093,0.103289435,0.359247298,0.443098228,0.20451805,0.661479529
CNAG_02121,1.806087649,0.847770876,1.481704674,1.266371817,1.49385405
CNAG_02122,-0.640121606,0.277621303,0.538797285,0.067918902,0.077374007
CNAG_02141,-0.658815357,-0.305256859,0.183780496,0.691696215,0.134217255
CNAG_02143,-0.543374082,-1.001672963,-0.284601689,-0.415531122,0.215769241
CNAG_02203,-0.625483005,-0.12810695,-0.806726835,-0.448426385,-1.975548026
CNAG_02204,-0.018228945,-1.144889002,0.900257029,-0.486157767,0.05852468
CNAG_02214,1.090292074,0.44246435,0.456331573,0.854725679,0.480527489
CNAG_02306,0.316333646,0.986748546,-0.016613203,-0.809863407,1.192215522
CNAG_02307,-0.109000008,0.997044458,-0.319070046,1.173742439,0.006520419
CNAG_02319,-0.379103531,0.724045537,-0.12828459,-1.234197925,-0.362600458
CNAG_02321,-4.423950415,-5.68350996,-6.27950339,-5.763865154,-4.488430883
CNAG_02360,-0.113736434,-1.171251348,-0.737420405,-0.213579013,0.21472491
CNAG_02381,-0.538009233,0.874013271,-0.939069032,-0.122277814,0.795212999
CNAG_02386,-0.521304376,-0.575714107,0.082776335,0.860602975,-0.306129946
CNAG_02388,1.166405013,-0.117692545,-0.127412016,0.435672315,0.25160965
CNAG_02395,1.913618007,0.185876071,-0.5781567,-1.18252424,1.535384797
CNAG_02398,0.106523809,0.106615498,0.195982271,-1.474029733,0.795183753
CNAG_02405,-1.106127497,0.9158246,1.214044592,-0.260072517,0.209490062
CNAG_02414,-0.235582673,0.905399292,-0.139864102,-0.611171236,0.241436931
CNAG_02415,0.649041961,-1.328740706,-0.289393278,-0.089853443,0.048579277
CNAG_02427,-0.467417557,1.262333393,-0.460902723,0.717214401,0.546251165
CNAG_02463,-2.421844307,-0.802244652,-3.041923099,-3.068831053,0.078322891
CNAG_02469,-0.172991756,1.51392078,1.302684222,1.281336945,0.565977043
CNAG_02470,1.26518478,2.276241512,-0.326599206,2.0506573,-0.909862253
CNAG_02478,0.402635303,-0.411910507,-0.326316624,-0.308623081,0.871420528
CNAG_02488,-2.32143847,-0.800041167,0.23948163,-0.285475526,0.257488893
CNAG_02489,0.475695716,-0.352558867,0.715894702,1.167555483,0.737253546
CNAG_02494,-1.599178835,-1.909303563,-3.605582128,-2.95305154,-0.582537187
CNAG_02495,0.612836,0.12654901,0.232089337,-0.593291208,-0.278703168
CNAG_02522,-1.606089951,-4.184132334,-4.326525576,-6.026386191,-5.075954645
CNAG_02528,-0.703352752,0.310613364,-0.140714949,-0.080868162,0.658766407
CNAG_02529,-6.94212703,-5.659538625,-6.516961836,-3.558151511,-4.025568201
CNAG_02532,0.281132945,-1.042597696,-0.574042522,-0.636303685,-0.303321114
CNAG_02570,-0.087071449,-1.084368177,-0.818129563,-0.963120963,0.394211361
CNAG_02586,-0.010827476,-0.835350105,0.566658748,-0.727486083,0.004806122
CNAG_02587,-0.364929863,1.072695692,0.664806645,-0.759677273,-1.22569414
CNAG_02591,0.089706764,1.026883554,1.796505546,-0.044586419,-0.910944021
CNAG_02701,-0.898946473,-0.513913274,0.453207897,-0.493606635,-0.308403642
CNAG_02702,-9.519033628,-8.174725297,-7.082602827,-6.904147589,-7.014726236
CNAG_02703,-1.419833228,-2.274601311,-1.850151962,-2.444782334,-1.998812193
CNAG_02707,0.761468104,0.70817131,-0.346435302,0.347570941,-1.365188487
CNAG_02708,1.037025985,0.040445113,0.495955496,0.190222214,0.165469914
CNAG_02716,-0.114924075,0.128580486,-0.827958774,-0.424979871,-0.554130269
CNAG_02717,-0.230420432,-0.205872634,0.185297662,-0.218821694,0.806733596
CNAG_02718,-0.967899976,-0.137537824,-0.040075572,0.839017412,0.576146892
CNAG_02719,-1.314969529,-1.358481446,1.219830049,-1.026901612,-0.101894853
CNAG_02730,-9.791847966,-9.35789033,-7.518248725,-10.25895789,-7.761912642
CNAG_02758,-1.010093056,0.815249937,1.957891212,0.194757526,0.064532153
CNAG_02759,-0.185360335,-0.365781689,1.085891914,-0.103272704,0.672946554
CNAG_02789,-4.406600605,-4.431804174,-5.14235953,-4.064905194,-3.134561307
CNAG_02839,-0.248561639,-1.854810581,-0.141449015,1.217219729,0.087755888
CNAG_02852,0.484304258,0.84259272,1.354062628,-0.749797117,-1.306057114
CNAG_02885,-13.93692821,-10.01039084,-10.39692082,-10.05826794,-6.690029487
CNAG_02893,0.476443682,-0.550654419,-0.052466897,0.193058622,0.548575072
CNAG_02896,0.854711988,1.114694406,-0.19177625,0.677483806,0.608855354
CNAG_02899,-0.222474791,-0.600108351,-1.728689901,0.333414875,0.515742833
CNAG_02910,0.384272756,0.864303987,-0.547932944,-0.532367049,0.155611296
CNAG_02934,1.614202003,1.480716205,0.825042762,0.164720939,1.704538892
CNAG_02935,-0.876799267,0.430632855,0.367574764,0.679736371,0.676708658
CNAG_02958,2.097804808,4.167439713,2.698612408,0.31412936,1.802003796
CNAG_02959,0.495413819,0.135647992,0.663846677,1.508775109,1.365337531
CNAG_02968,0.608855231,0.057859999,0.51890891,0.63088487,0.471987009
CNAG_02969,0.107698841,0.09963882,-0.471455216,-0.816560423,0.277614917
CNAG_02986,0.109239087,0.33509186,1.064785052,-0.07042655,0.030454286
CNAG_03046,-0.29978491,0.816421334,0.714608573,-0.172005344,-1.002326051
CNAG_03060,-0.01987365,-0.250632328,-0.300169022,0.029087234,-0.535770571
CNAG_03061,1.080699812,0.952998176,0.377270152,-0.525763755,0.17267327
CNAG_03096,0.385344024,1.149865957,0.877486525,0.691939404,0.667856413
CNAG_03154,-9.029675326,-8.63239495,-7.359434189,-6.47949442,-8.360134279
CNAG_03155,-2.199762954,-2.648144132,-1.555932843,-2.571583794,-1.176637705
CNAG_03202,-10.91000387,-10.17516409,-9.588371397,-11.4548814,-8.308452316
CNAG_03203,-6.203288379,-2.63091685,-7.491226093,-3.34155544,-2.299256215
CNAG_03204,-1.415248851,-1.492946184,-0.767384558,-1.124248567,-1.115154595
CNAG_03268,-0.80987752,-1.324688901,-0.655534154,0.204648877,0.077795193
CNAG_03295,0.162267044,0.399104505,-0.658571911,-1.881972653,-0.097120355
CNAG_03322,-9.03725428,-9.629167761,-8.342200352,-10.37225333,-6.92712172
CNAG_03323,-0.657302401,-1.300842034,-0.030113863,-1.895964177,-0.471253515
CNAG_03324,-9.7827167,-7.375762417,-5.378119928,-11.06069988,-6.784447683
CNAG_03325,-10.11626323,-8.572521459,-7.567932828,-11.36873548,-4.366753943
CNAG_03326,-0.674143757,-0.314788239,0.221389394,-0.522099232,0.632534111
CNAG_03327,0.472970264,1.305955628,0.131453169,-0.757594568,-0.545479827
CNAG_03362,-6.703868395,-5.736086589,-4.970657281,-6.221811199,-4.905265498
CNAG_03370,-12.37703374,-7.751307099,-5.703354624,-9.54355674,-7.810563959
CNAG_03454,-1.080785484,0.606611634,-0.339966182,-0.482538839,0.516428767
CNAG_03455,-0.055832473,0.427852998,-1.046216625,0.081357665,-0.765113783
CNAG_03464,0.219387519,-0.547227173,-0.554010834,-0.000373441,0.537768966
CNAG_03482,-0.028908366,-0.317004955,-0.106055709,-0.789824596,0.561970184
CNAG_03485,0.673498834,-0.228838802,-0.131658514,0.511908824,-0.225882581
CNAG_03492,-0.359375448,-0.402689665,-0.478025816,0.432414842,0.184661654
CNAG_03494,-1.197959505,0.862718903,-0.525754951,0.523881477,-0.584415925
CNAG_03495,1.14065006,-0.39378561,0.580792207,-0.14113884,0.569411185
CNAG_03504,-0.312841839,0.140424728,-0.150034394,0.857667224,0.399080609
CNAG_03516,-6.412378619,-4.925098257,-4.988851352,-6.142620945,-3.282313873
CNAG_03558,0.280920073,-0.475045108,0.323828164,0.78771842,-0.103435832
CNAG_03565,0.23995164,0.879687601,0.267971091,0.634062988,0.372456369
CNAG_03617,1.270253435,2.142447859,0.558520732,-0.963219887,0.187584637
CNAG_03682,-0.431468463,-0.273176344,0.297096548,0.648113295,0.400371695
CNAG_03734,0.437315759,-0.175781046,0.020829731,-0.110889724,-1.43242281
CNAG_03735,0.542295284,0.05140205,0.829137655,0.263438792,-0.661501055
CNAG_03746,0.992865415,0.424180118,-0.628876114,0.6898795,-0.002144517
CNAG_03755,-0.137932922,-0.843581044,0.724217076,0.409800967,-0.70189592
CNAG_03756,-11.428353,-8.550460616,-7.60753542,-10.69080414,-7.893446934
CNAG_03777,-0.115239777,-0.824643238,0.606159867,1.649078813,0.522863609
CNAG_03782,-1.039326255,0.319873306,1.527291821,0.429770006,-2.354899146
CNAG_03783,0.271441147,-0.661628285,0.883992835,0.756563431,0.714718933
CNAG_03806,0.452752461,-1.887661582,0.701660831,0.592364062,0.156282318
CNAG_03813,-0.349112594,-0.749256727,-1.353000449,-2.616954664,-0.964356271
CNAG_03824,-0.991812536,0.15757492,0.062815166,1.137509024,0.986316035
CNAG_03829,1.024716685,0.461455916,-2.102700957,-0.539266735,-0.451376919
CNAG_03843,-0.471261688,0.135320448,-0.504708859,-0.396824385,0.902388972
CNAG_03858,1.952362651,0.867188431,-0.384340684,-0.215218047,-0.004643347
CNAG_03864,-0.086949596,0.047507241,-0.649635585,1.007843382,-0.868142304
CNAG_03865,2.059735459,1.760116313,-0.094762779,1.181002474,-0.934848007
CNAG_03907,0.648568296,0.443712117,-0.553226333,-0.883899907,-2.300768141
CNAG_03928,-7.859691016,-6.572027094,-5.166645266,-4.140692532,-6.16992528
CNAG_03951,-0.574342126,0.272886933,-0.595398779,-0.856630113,-0.422213096
CNAG_04022,2.514069544,0.176449049,1.155242407,0.868056583,1.877639624
CNAG_04038,-0.621696603,-0.335876189,-1.875870118,0.548537081,-1.400819025
CNAG_04040,0.747894358,0.310324081,0.879558292,0.358334794,0.668698504
CNAG_04080,-8.996981899,-8.20460005,-8.176865463,-9.129090998,-7.267059651
CNAG_04094,0.063374361,0.725778497,1.534347787,0.309922246,-0.015060131
CNAG_04095,0.612342198,-0.903472981,-1.095951508,-1.295162113,0.108817219
CNAG_04106,0.141443861,-0.506306938,-0.305784285,0.936733226,-0.933899827
CNAG_04107,0.878088418,0.514021539,0.805154302,0.318738882,-1.171297451
CNAG_04112,0.043161228,0.809550841,0.77491898,0.691956457,1.717997563
CNAG_04146,0.283828577,0.647040412,-0.476347059,-0.002805003,1.148767001
CNAG_04151,-1.627333644,-0.312770367,-2.524071231,-1.132217199,-2.533126336
CNAG_04152,0.793966944,0.25661353,0.315129981,-0.835783545,0.441456355
CNAG_04185,-0.185221977,0.339060434,0.18303809,0.280038079,1.376395866
CNAG_04197,-8.190237374,-7.383335865,-6.596764981,-7.878002471,-5.365430158
CNAG_04200,0.585890935,-0.369512526,-0.15762329,0.802455977,-1.541731357
CNAG_04201,0.364216132,-0.015087118,-0.94328927,0.245675913,-0.326363519
CNAG_04208,1.081313847,1.371508907,-0.745816746,0.944764321,0.99584197
CNAG_04209,-1.863898454,1.148062848,-0.172304007,0.97136798,-0.614816465
CNAG_04220,-0.746027655,-1.121649593,0.119521593,0.280602451,0.140344484
CNAG_04230,-1.742369099,0.043119748,1.645082943,0.441722962,1.744696628
CNAG_04254,2.563876953,0.343787214,0.794946675,0.70818317,0.473621977
CNAG_04255,2.047278903,1.661851568,0.620163187,2.226995249,1.151091924
CNAG_04306,-0.424977189,0.746271685,0.908539012,-0.505754318,0.039819689
CNAG_04321,-1.957622374,-3.239323972,-0.344893344,0.068316561,-1.257125291
CNAG_04325,-0.437923442,0.788968925,-0.650878593,-1.190374014,-0.385062312
CNAG_04345,0.170509207,1.087305239,-0.902449255,-1.016061768,-0.173881954
CNAG_04346,-0.230208816,0.00713568,1.399343956,0.441597003,0.763710189
CNAG_04349,-0.830577026,-0.588252686,-0.654195595,-0.735164636,-1.814118714
CNAG_04366,0.227410487,0.520271597,-0.561322206,0.216196231,-0.585750497
CNAG_04388,-0.861880126,-1.844679687,-3.935869719,-0.144740488,-4.866362124
CNAG_04393,0.218013719,-1.666997056,-0.028822785,2.013904271,-0.065640692
CNAG_04454,0.220532472,1.08165008,-0.311091284,-1.073041697,-0.645347765
CNAG_04455,1.560346699,0.732579261,-1.063810226,1.795157617,0.218167813
CNAG_04456,-10.47877404,-7.824558569,-8.605486572,-9.802595941,-7.230639654
CNAG_04467,1.150160375,-0.100413549,0.619725654,0.36742323,-2.738140893
CNAG_04468,1.133837048,0.785024295,0.705318766,0.389792527,-0.133614046
CNAG_04474,-0.151587248,-0.410196223,1.418530891,0.987594568,0.160021624
CNAG_04475,-0.251002231,1.038968423,-0.106457052,1.162306199,1.302473777
CNAG_04497,-2.255233629,-2.832377077,-3.112528244,-1.316030605,-1.976349536
CNAG_04570,1.21470651,1.000504908,2.017761947,3.058728663,1.260858056
CNAG_04576,0.636987715,0.943824858,-0.356219732,1.560143509,-0.00175289
CNAG_04585,0.15832011,0.58788888,0.555176978,-1.626973673,-0.831684585
CNAG_04597,-0.519828414,0.310881181,-0.111284512,-0.638861354,-0.91494506
CNAG_04611,-8.403990688,-6.925878967,-6.206718405,-8.817607836,-5.085068103
CNAG_04617,-0.115763016,1.389363777,0.275132505,0.150922011,1.050989858
CNAG_04621,0.619972821,-0.470562506,-0.25667002,0.192950898,0.235796712
CNAG_04625,0.415765871,-1.566492878,-1.12401014,1.321449036,-2.447761545
CNAG_04635,-0.637703121,0.198183227,-1.369859834,-0.35573688,0.444824164
CNAG_04639,-5.663878669,-9.662279014,-4.818390346,-6.919576977,-7.50378581
CNAG_04689,0.261854598,1.533722115,0.734307431,-0.164125532,-1.505681261
CNAG_04696,-0.290938584,-0.649127194,-0.914971672,-1.37445561,-0.764713254
CNAG_04703,-0.451497799,0.705379823,-0.562600815,0.217560015,0.043289843
CNAG_04704,0.020136806,-0.3002141,0.156788046,-0.782729976,-1.321800264
CNAG_04717,-0.370987219,1.530780202,1.36544688,1.237976649,1.067948146
CNAG_04723,-1.302416386,-0.46741889,-0.675863878,-1.168982616,0.201666392
CNAG_04740,-1.746563376,-1.107972986,-1.608686334,-1.617911911,-0.264477468
CNAG_04758,0.363856237,0.861101489,-0.128435057,0.937211029,0.477602388
CNAG_04759,-1.265267054,-0.029979393,-2.205727779,2.164371439,0.84029591
CNAG_04771,-0.710282909,1.188856068,0.484144592,0.203473281,0.873590255
CNAG_04772,-5.421803838,-6.320147388,-2.416689831,-3.169004993,-2.325847104
CNAG_04777,0.15058585,0.245887094,0.213956328,-0.006782442,-0.410073667
CNAG_04781,1.592826732,-0.078084982,0.552103253,0.932214631,-0.236889552
CNAG_04782,0.50419592,0.061362026,-0.293323783,-0.686487298,0.535986304
CNAG_04791,1.41447963,0.876308049,0.205464862,1.215965357,-0.485358545
CNAG_04794,0.610540209,-0.236589199,1.699121755,-0.645546524,1.032222566
CNAG_04828,2.273674472,1.560756581,1.422003071,1.277178575,2.15947621
CNAG_04829,1.539557424,1.48447898,0.214533519,0.20785965,-0.494438953
CNAG_04847,0.632604086,-0.144234526,-0.862547434,-0.294781643,0.46266145
CNAG_04849,-0.278225844,0.658923894,0.203969004,-1.449268984,-0.181479932
CNAG_04911,0.117477111,0.81610307,0.069498809,-0.713535386,0.584306843
CNAG_04934,0.26634232,0.679610723,0.794756139,1.107065128,-0.334371535
CNAG_04935,-1.629632124,-1.063482532,-2.815401537,-0.484681713,-1.139250147
CNAG_04938,0.434180018,-0.652346462,-0.006034708,0.526353142,0.830486628
CNAG_04951,0.141019794,0.334095172,0.3446211,1.616384923,0.181968417
CNAG_04952,-6.766579137,-4.153346439,-4.850717365,-3.746325005,-6.653771645
CNAG_05003,0.010072378,-1.053740516,0.023445221,0.14961108,-1.221002664
CNAG_05004,-1.06215951,-0.299569481,1.895702826,-0.108723918,-0.03002036
CNAG_05009,0.401087547,1.277103319,0.716935278,0.538391193,0.601872016
CNAG_05031,1.405998635,-0.750179427,-1.901541133,-0.440366401,-1.082030986
CNAG_05032,-0.222980864,-0.272160764,-0.352729012,1.321266169,-1.23849672
CNAG_05038,-0.096921244,0.199870338,1.692281354,1.302797846,1.034963635
CNAG_05039,-3.892371025,-1.207803405,-2.159186814,-0.076543901,-3.676568098
CNAG_05074,-11.86137059,-9.02223373,-8.381974105,-12.00532262,-7.974325611
CNAG_05081,-4.972982063,-1.439889048,-0.894583352,-5.327895223,-4.339940131
CNAG_05221,-1.025534249,-2.722590049,-0.706258551,-1.610373773,-1.929573691
CNAG_05251,0.292660284,0.58676639,-0.81500871,-0.067756038,-0.032948158
CNAG_05262,2.889836827,1.59408133,0.279932341,2.524011087,1.576671001
CNAG_05277,-5.178279271,-5.439705482,-4.964239063,-5.415406188,-6.141798573
CNAG_05299,-0.777687706,0.175153049,0.462187583,-0.273734176,0.06087159
CNAG_05300,-2.728874911,1.087258293,-0.691867265,0.270195085,0.388493315
CNAG_05301,0.209920364,-2.563944811,0.736100812,-1.036275779,-0.320078412
CNAG_05320,-1.020904802,-0.433771232,-0.565931163,-1.274668747,-1.870276779
CNAG_05321,1.641192446,-0.852945909,-0.370453426,0.29837339,1.151391081
CNAG_05325,0.412394241,-1.713043874,0.24090641,0.489601016,0.190341348
CNAG_05343,-0.351295328,0.38452176,0.710508668,-0.820918092,0.178738575
CNAG_05349,-2.620622229,0.022163558,-0.715712478,-2.715867707,-3.407526759
CNAG_05350,0.466977146,1.22214247,0.98965353,0.15792172,-0.130713472
CNAG_05412,0.306120462,0.457368982,0.415437474,-0.252985586,0.049748406
CNAG_05423,0.150624694,-0.340000527,0.959241787,-0.044665663,-0.266501431
CNAG_05424,-7.389981472,-6.812534888,-6.468298409,-3.917183048,-3.561794536
CNAG_05443,-0.827972339,1.570673509,0.950753922,0.439307153,0.149168447
CNAG_05444,0.317645027,-0.854137783,0.586969842,0.606149894,0.595241948
CNAG_05451,-0.039397413,0.679920669,-0.203981839,0.466447998,-1.61108984
CNAG_05592,-11.5477051,-8.904684765,-8.641804886,-10.77318105,-8.808253733
CNAG_05600,3.360956718,3.288081581,1.059064427,2.413610214,2.081930572
