Gene,Mouse1_Zadj,Mouse2_Zadj,Mouse3_Zadj,Mouse4_Zadj,Mouse5_Zadj
CNAG_04380,-0.46388878,-0.496248769,-1.359717698,-0.255085605,-1.754833744
CNAG_04384,-0.769645896,-1.649829297,-2.475596012,-3.846283446,-2.206752534
CNAG_04396,-0.156449162,0.287755637,0.158632295,-0.091530905,1.423140738
CNAG_04403,-3.94403047,-4.236063766,-0.985091324,-2.211234487,-6.859814354
CNAG_04406,1.042702679,0.576907029,1.019361241,1.740524501,0.772478051
CNAG_04410,0.098369638,1.273557536,0.069296156,-0.015088874,0.300167515
CNAG_04411,-0.290929216,0.491589267,0.33258694,0.811547587,1.273192449
CNAG_04412,-1.34573385,0.519257397,0.771064277,-0.446496314,0.413494652
CNAG_04413,1.265462845,0.986365707,0.123267767,-0.364829694,0.196522651
CNAG_04414,-0.152494322,-0.437687441,0.47744048,-0.013855938,0.86086067
CNAG_04437,-0.666483947,0.411942285,-0.899692545,-1.088342962,-0.074524236
CNAG_04443,0.095527266,-0.32386995,0.845922011,0.468890903,-0.958056108
CNAG_04476,0.397451415,0.58934835,0.286994409,0.471574824,0.760989755
CNAG_04486,0.435375672,-0.940699207,1.002296989,-0.31739952,-1.141204044
CNAG_04493,2.375133841,0.478607873,1.447741478,0.625407039,-0.307662422
CNAG_04502,0.530115968,0.261529326,0.781394383,0.280764498,-0.763636921
CNAG_04511,-1.335769028,-0.295159577,-1.018668709,-1.495827075,-0.883445244
CNAG_04521,-0.135389238,-0.695989071,0.285332905,-0.144676158,-0.001024916
CNAG_04552,1.848780975,0.169598794,-0.279116522,0.689226796,0.3066354
CNAG_04583,-5.518865883,-7.032695792,-1.148537098,-5.482544606,-6.775686689
CNAG_04584,-0.112699708,-1.409755376,1.002615377,0.416650939,-0.015826934
CNAG_04613,0.737794773,-0.505815227,0.55720019,1.684438609,1.456831985
CNAG_04614,0.143707767,0.835207691,0.366438708,0.701343207,0.036166716
CNAG_04615,0.37259702,-0.011727803,0.056023496,1.18486614,0.675970089
CNAG_04629,1.364163833,0.391681984,0.717738718,0.508535162,1.476789259
CNAG_04638,-0.513127525,0.235962959,0.542121346,-0.012027855,-0.376026722
CNAG_04653,0.554711246,1.206041198,0.748315084,0.341267138,2.48071651
CNAG_04665,-3.238982457,-5.023431489,-2.419935116,-5.511981829,-5.377485179
CNAG_04680,-2.316573743,0.966189514,0.192120385,-0.222410529,0.086711412
CNAG_04686,-0.292754975,-0.576939165,0.570214949,-0.372656283,-0.794784806
CNAG_04695,0.700773205,0.301264955,0.507776156,0.411592652,0.832581421
CNAG_04718,0.263145105,0.587481447,0.911529911,0.780812565,0.406204326
CNAG_04720,-1.480410169,-1.597369223,-0.636458609,-2.527636128,-0.414761991
CNAG_04748,-0.050020115,-0.386798573,0.108524803,-0.708336339,-0.234682251
CNAG_04767,-0.822104127,1.07728155,-0.02375098,0.629482998,0.481543025
CNAG_04790,0.380838092,0.148165804,0.00683064,-0.63465135,0.804784612
CNAG_04795,0.216944492,0.02889528,0.733193543,1.016336259,0.829771205
CNAG_04796,-5.723940768,-5.104810121,-4.688491102,-8.232267298,-7.153093027
CNAG_04817,-0.373636568,0.395819802,-0.298811881,0.006270039,0.365452004
CNAG_04826,2.785407157,3.406728313,2.36471306,6.132828758,5.374893322
CNAG_04830,-0.159322624,0.883668043,-0.145527013,0.053721644,0.143077227
CNAG_04835,0.127089883,0.296728846,0.181895366,0.556552305,0.924326025
CNAG_04843,0.50696476,-0.169485855,-0.636070945,0.787778652,-0.196400953
CNAG_04845,0.30071891,0.501086655,0.005715807,0.502457745,0.844853794
CNAG_04850,1.547663119,-0.486334811,0.193191987,0.041453507,-0.047938379
CNAG_04857,-0.073119166,-1.859428808,-0.617325426,-0.08541508,-1.646972488
CNAG_04865,2.260753152,0.275961159,0.542202527,0.302015569,0.9677414
CNAG_04889,0.483365894,0.38339222,0.714988839,1.036741723,-0.240556526
CNAG_04925,1.231734103,0.620447809,-0.549541627,0.709150288,0.580309308
CNAG_04931,0.443576474,0.811651974,-0.271228751,0.680685427,0.08573075
CNAG_04946,-0.362559182,0.758610287,-1.323043121,0.510491956,-1.045894021
CNAG_04954,0.924515957,0.601262213,0.936176138,-0.027460973,0.821006828
CNAG_04998,0.655891662,-1.560261429,0.293251428,0.249209363,1.25929278
CNAG_05000,-0.057060626,-0.0797282,1.012987813,0.576133283,1.318300586
CNAG_05005,1.159906357,-0.589774275,0.850240203,-1.661629201,-1.301337138
CNAG_05015,0.396028818,0.441544112,0.771766944,0.346648366,-0.172176177
CNAG_05024,0.183547701,0.613617382,0.120381077,0.008242388,0.328199119
CNAG_05027,0.395894449,-0.108838531,0.408231044,0.125897251,0.398142855
CNAG_05028,0.074958204,-2.576415614,0.593700542,0.362039334,-0.374165452
CNAG_05036,-0.813682169,0.475111613,-0.144722562,1.844906667,-0.021436448
CNAG_05042,-1.515194128,-1.603215874,-1.568608499,-2.772956533,-2.596219761
CNAG_05060,-7.372409894,-7.664956507,-7.280395739,-12.78976977,-9.326486974
CNAG_05069,-1.141582118,-1.336075839,-1.79418874,-2.012922546,-0.635614596
CNAG_05070,-0.050903471,-2.576887422,-2.27354068,-2.214040087,-1.046344258
CNAG_05083,-0.035112174,0.749470282,-0.894282463,0.782500568,0.242108965
CNAG_05089,-0.674619366,-0.159643966,0.307798119,0.891389622,0.181359732
CNAG_05185,0.504065859,1.060778937,-0.00323433,0.994914858,0.766540669
CNAG_05186,-0.650717968,0.97447066,0.759695235,0.570168028,0.95127533
CNAG_05187,-1.081355933,-1.207697311,-1.232968162,-1.587365752,-0.27230615
CNAG_05189,0.781609118,0.34580935,0.233760545,0.826405144,0.492058103
CNAG_05201,0.537604999,-0.306266771,0.468354877,0.245056796,0.532403118
CNAG_05202,0.512199896,0.354219042,0.921876895,0.081136593,-1.829175169
CNAG_05220,-0.251125991,1.042933849,0.501534079,0.555068101,-1.551852856
CNAG_05231,-0.878219168,-1.965969812,1.4686032,-0.995703471,-0.574632528
CNAG_05233,-1.043592039,-0.739969718,-0.604541821,-0.896818796,-2.193420738
CNAG_05248,-3.917587263,-4.772347955,-3.162000997,-5.733994691,-4.904788184
CNAG_05258,-0.015312847,0.677009214,0.793580714,0.066780881,0.157572073
CNAG_05267,-4.147432165,-5.041681332,-3.356235385,-1.899929531,-2.005670785
CNAG_05268,0.032089106,-0.207702464,-0.907866285,0.008553063,-0.717007583
CNAG_05270,-5.058928643,-6.10977735,-4.126511165,-7.312523975,-6.325375763
CNAG_05285,-2.004614374,-1.743482786,-1.518150109,-0.843799237,-1.925234734
CNAG_05297,0.686749194,-0.246241564,-0.374919048,0.370972014,-0.145633462
CNAG_05307,-1.053799608,-4.000963321,-1.613176401,-6.633670766,-1.223932386
CNAG_05317,-0.034356862,-0.311000508,1.096850471,-0.406365323,0.232721907
CNAG_05339,-7.26373081,-11.27866002,-5.943859575,-10.06805453,-9.179562346
CNAG_05358,0.668405025,0.078169989,0.044180832,0.622190011,0.588943681
CNAG_05378,0.213614834,-0.057301116,0.714483812,0.449221476,-0.258803914
CNAG_05466,0.968483566,0.704710649,0.020289125,-0.178815772,1.355318228
CNAG_05468,-0.213612746,0.2330789,0.026798014,-0.07474485,0.990948611
CNAG_05521,0.218950968,0.258772953,1.074587706,0.574438914,0.217678754
CNAG_05526,0.981173714,1.443948955,1.475216125,1.231671128,1.030508087
CNAG_05529,0.350521367,-0.891210758,-1.44206976,-0.112536674,0.072821694
CNAG_05537,-0.202283478,0.481612547,-0.471197317,0.580897551,-0.137384004
CNAG_05545,-0.91195843,-0.952859626,-0.360130451,0.215509588,-0.311291102
CNAG_05551,0.360033569,0.348856074,0.701417021,0.4099029,0.543634327
CNAG_05552,-1.686858735,-6.516216471,-0.930237973,-4.629691221,0.366772308
CNAG_05556,1.184426854,-0.771350918,0.347429935,-2.068318929,-0.374122224
CNAG_05564,-0.633415213,-0.312460994,-1.051175912,-0.511365802,-0.814406987
CNAG_05567,0.34515955,-0.101544533,-0.009374617,-0.156460395,0.705345996
CNAG_05568,0.603217832,-0.218753185,1.297983165,1.139515665,0.406644743
CNAG_05605,0.55058937,1.12890296,0.628406705,0.570968443,0.147204843
CNAG_05606,-7.779289898,-8.77191141,-5.715900328,-9.418210163,-7.825295651
CNAG_05608,-0.251019741,0.68180743,0.38245452,0.263077301,-0.192117963
CNAG_05612,-2.670538521,-3.433544324,-3.330559496,-2.790804943,-2.907770699
CNAG_05618,-0.043804388,-0.160722105,0.433466659,0.845447808,-0.062726964
CNAG_05628,-2.913846829,-2.949631987,-1.066150868,-5.832187769,-5.177932625
CNAG_05648,-0.252446852,0.341118144,0.81631572,0.564386438,0.249036788
CNAG_05665,0.260106759,0.421545824,-0.015165369,0.594684387,-0.313490034
CNAG_05693,-0.174949923,0.077491991,0.458063469,0.423441968,-0.430185464
CNAG_05705,-1.821672575,-1.487465678,-1.092188624,-2.646639015,-3.447625104
CNAG_05758,-1.009795684,-1.170542434,-0.243133647,-1.342329536,-0.202043481
CNAG_05766,-0.497853944,0.549721125,0.566593297,0.423384581,0.485031741
CNAG_05795,3.302302797,2.603101734,2.376044783,2.395300525,3.854014449
CNAG_05819,-0.727402642,2.59180426,4.610485016,3.565911972,3.075613734
CNAG_05831,-0.732450647,0.614670117,0.045021849,1.176659904,1.491042541
CNAG_05832,-0.024791643,0.10298619,0.309323547,-0.214554747,0.075515727
CNAG_05871,-0.148255911,0.85775807,0.308240572,-0.506774276,0.924037572
CNAG_05879,-0.006028486,-0.207962458,0.542282768,0.18030159,1.030767312
CNAG_05881,-3.899949485,-2.323440883,-1.341376697,-2.294277271,-2.525563473
CNAG_05898,-0.553292411,-2.889863459,-3.723744599,0.451059005,0.281746604
CNAG_05919,0.484490759,-0.495540417,0.086868697,-0.638607976,0.652436729
CNAG_05924,-0.096200456,0.345190655,-0.808580211,0.579549205,0.004016586
CNAG_05938,0.139210698,0.298675099,0.241115843,0.083669951,1.468302997
CNAG_05964,0.461805058,0.604453915,0.575142371,0.867139351,0.762479483
CNAG_05966,0.963316332,-0.685348616,0.318538418,0.891924658,0.95368353
CNAG_05967,-1.825886814,0.531721947,-0.596999551,-0.849425804,-1.809360882
CNAG_05981,-1.26076944,0.736170554,0.137073792,0.164085383,0.575258746
CNAG_06006,0.910916688,-0.182371453,1.171949741,1.375819936,1.146805714
CNAG_06008,0.923043296,0.076776448,0.205776939,-0.304261919,0.39454906
CNAG_06014,-5.950305063,-6.795819886,-6.156603829,-8.757924784,-8.057906696
CNAG_06020,0.284918713,0.086934435,0.554496644,1.486918552,0.780655355
CNAG_06035,-0.068781722,0.152613573,0.505182489,0.656190612,0.318739772
CNAG_06048,-0.936624381,-0.778642609,-0.068525842,-0.342573475,-2.334880957
CNAG_06049,0.96681837,-1.554306624,-1.403532805,-2.023333347,-1.695987828
CNAG_06051,1.586474919,0.016532089,0.147264106,-0.253310781,0.432901915
CNAG_06064,0.225847756,0.83308819,0.74231342,-0.73158463,-0.633841603
CNAG_06065,0.540452603,-0.050180453,-0.485919067,0.401581049,-0.499866972
CNAG_06071,0.280454122,-0.146656559,-0.23966789,-0.382691435,0.402435684
CNAG_06075,0.94631143,-0.502146106,0.516497568,0.378330554,0.042627509
CNAG_06088,0.524832382,-0.033412414,-0.385903963,0.252524463,-0.447916744
CNAG_06090,1.312483193,1.510363547,1.922534395,2.484148604,0.60481001
CNAG_06094,0.677504188,-0.22522519,-0.886556833,0.015946817,-0.763306806
CNAG_06105,-0.030948856,0.371294068,0.783490064,-0.033257047,0.750614053
CNAG_06113,-1.436119155,-0.880259696,1.282992105,-1.372335304,-0.604321648
CNAG_06114,-3.54525493,-6.603795297,-3.675083625,-7.086350679,-6.547601186
CNAG_06124,0.170727068,0.21656082,0.034212454,0.625878667,-0.132726414
CNAG_06128,-4.387495288,-3.53875679,-3.559104857,-4.531521819,-5.489666218
CNAG_06158,-0.161230222,-0.393052071,-0.340871827,-0.006360232,0.181774962
CNAG_06174,1.015291283,0.863889961,1.39707252,-0.474210275,0.024523231
CNAG_06181,0.454597214,0.363552777,0.625161043,0.659884301,-0.606965007
CNAG_06199,0.148614033,0.104759892,0.495386325,-0.789549584,-0.088755253
CNAG_06217,0.293488978,0.434263852,-0.210919546,0.333206278,1.812237393
CNAG_06227,0.810669963,0.102444673,-0.580747422,0.285418373,0.092050684
CNAG_06234,-0.00800298,1.024818149,0.63755186,0.471675426,0.053085862
CNAG_06237,0.687249711,-0.17150268,0.477665168,-0.720539569,1.125114562
CNAG_06243,-0.129362858,0.43554856,0.316427817,-0.405638274,0.379820085
CNAG_06244,-0.501751577,0.357112979,0.06803132,-0.363920476,0.149041253
CNAG_06248,-1.41922001,-0.244936269,0.819372627,0.472744348,-0.125512962
CNAG_06390,0.450645776,0.930657447,0.392809465,-0.366537416,-0.00617335
CNAG_06392,0.280594407,0.671875009,0.796427474,0.413832658,-0.062095857
CNAG_06436,0.969376942,0.477125971,0.509086918,1.146561935,1.369787976
CNAG_06448,0.580431587,0.523951029,0.771657726,0.008196639,-0.241425358
CNAG_06460,0.329143217,0.898955919,-0.292163639,0.12332684,0.494199951
CNAG_06483,0.891782231,0.655108091,1.20833929,0.620208054,1.154633415
CNAG_06491,0.139762022,0.331032199,0.090370414,1.002481764,0.43608296
CNAG_06509,1.422034089,0.089788106,0.984807829,0.661514599,0.843598781
CNAG_06556,-0.458277036,0.522008844,0.376804217,0.862475234,0.606167167
CNAG_06564,-8.661757103,-8.547357628,-5.260863274,-10.44302872,-9.008096228
CNAG_06596,-0.796961304,0.694484808,0.747379082,0.61970292,0.11983349
CNAG_06604,0.12284293,0.500148,-1.095580002,-0.072001788,1.326859721
CNAG_06639,-0.190266911,-0.621882909,-0.448287621,-0.553153162,0.85832928
CNAG_06640,-1.1203717,-1.811551781,-1.317766267,-2.439831337,-1.947865756
CNAG_06705,0.802029084,-0.969078409,-1.627073854,-0.528420834,-1.154532172
CNAG_06710,-4.88762921,-5.907809455,-5.267587858,-2.846473317,-8.006020954
CNAG_06724,-0.0022557,-0.683541542,1.332945333,0.866333913,-0.189620839
CNAG_06732,0.578635667,-2.388265853,0.365869236,-3.722006398,-1.41452551
CNAG_06739,-6.836564702,-8.192819952,-5.628733099,-7.918701026,-8.537937009
CNAG_06775,-6.655453947,-7.979355102,-6.761518565,-9.772631745,-10.20637039
CNAG_06787,1.719727166,0.204990522,1.344332648,0.249234004,-0.070390446
CNAG_06795,0.474179853,0.940064065,-0.053675121,0.363991152,0.585649408
CNAG_06810,0.007423759,0.810525232,1.166758563,-0.521992102,0.50245293
CNAG_06848,0.637492711,0.432151755,0.393243757,0.260022261,0.737988269
CNAG_06852,-5.184058703,-6.256405364,-4.232254475,-7.485584785,-6.481120759
CNAG_06874,0.360384347,-0.507294621,0.849042093,0.491175817,-0.424565236
CNAG_06891,-0.962639254,-0.274013631,-0.461521189,0.560457667,-0.256686156
CNAG_06894,0.797519922,1.359210935,0.238547264,0.83565202,-0.851157207
CNAG_06921,1.252367687,0.905006543,0.315222383,0.610214937,0.042718051
CNAG_06942,-1.37845869,-0.261311811,0.448126791,0.451158486,1.41213698
CNAG_06976,0.378856597,0.885526005,1.00065504,0.200769978,0.986757231
CNAG_06999,-0.086462023,0.442533158,0.626239397,0.64439752,0.401374877
CNAG_07000,-6.758936234,-4.454244837,-6.10290514,-7.238413153,-9.385753445
CNAG_07315,-5.474932004,-7.535747716,-4.991272604,-10.69650881,-8.152332295
CNAG_07316,-0.145240932,-0.213225243,-0.48280971,-0.185450987,-0.582361044
CNAG_07336,-0.576407125,0.544150126,-1.241208576,-1.098827973,0.128694326
CNAG_07353,0.983074593,0.808984376,0.218751774,0.265969243,1.193587681
CNAG_07359,-3.069137341,-1.714412781,-2.871755248,-3.988210407,-1.44301555
CNAG_07360,0.913061543,2.172033024,2.034812192,0.532390595,3.993575464
CNAG_07369,-0.731791635,-1.348896063,0.045403802,-0.241667269,0.411094635
CNAG_07376,-0.475519307,0.118435023,0.099256562,0.193847224,-0.791154125
CNAG_07391,0.509537924,0.656223273,-0.234095404,-0.520599849,0.789240185
CNAG_07392,-0.399151574,-0.630853053,0.278960166,0.207267799,-0.692440655
CNAG_07403,0.207973173,-0.54570889,0.559863679,-0.393258503,0.832112381
CNAG_07408,-6.952714383,-9.65401198,-6.644576964,-10.8530755,-9.349068519
CNAG_07418,-0.35588815,-4.971247195,-3.562288571,-5.156328951,-2.406323932
CNAG_07433,1.045455788,0.791524904,-0.393525826,0.80185024,0.362205664
CNAG_07462,-0.167677792,0.977580894,0.02551192,0.731054098,-0.419176112
CNAG_07483,0.052853586,-0.866187432,0.2324145,-0.163078205,-0.092385689
CNAG_07485,1.37883682,0.934138054,1.388392391,1.542869943,0.458635093
CNAG_07506,-1.551308142,-0.630391008,-1.13002649,-0.752552917,-1.297676235
CNAG_07521,1.125877376,0.562959474,0.104984979,-0.366131246,-1.074390907
CNAG_07757,0.40164903,1.232038276,0.159729897,-0.275058642,1.041335619
CNAG_07763,-0.176284837,0.980075216,0.031780815,0.347195648,0.005855663
CNAG_07764,0.392246831,0.015286235,0.268711712,0.349152661,-0.828018665
CNAG_07767,-0.337552094,0.620032378,0.776653132,0.609168267,0.013530318
CNAG_07771,-2.541463386,-0.370950971,-0.730296003,-0.62082178,-0.314653951
CNAG_07774,0.38645796,-0.335015088,0.195626693,-1.288766622,0.588027838
CNAG_07775,0.383280141,0.507263199,-0.684739655,-0.368322379,-0.423118547
CNAG_07782,0.726285567,0.010013312,0.661157022,0.249958076,0.464562812
CNAG_07794,1.275710254,0.197041368,0.885799277,0.184492646,-0.408820062
CNAG_07795,1.454689838,0.119031786,-0.241095416,0.62874827,0.877161751
CNAG_07806,-0.410312999,0.700077344,0.122934949,-0.091337277,0.787599323
CNAG_07807,1.582837066,0.979026096,1.035834424,1.144032582,1.653173613
CNAG_07809,-1.302364924,-0.039219636,-0.645561475,-1.083536807,0.093031722
CNAG_07812,-4.512890569,-5.469927272,-3.665072297,-6.55732741,-5.645741326
CNAG_07814,-5.101490139,-5.634052595,-6.026900962,-7.077573087,-7.322788432
CNAG_07815,-0.811939371,-0.621203637,0.064711126,0.439049162,0.752792869
CNAG_07924,0.311958631,-1.756659145,-0.75826957,-1.577072425,-1.217874972
