Gene,Mouse1_Zadj,Mouse2_Zadj,Mouse3_Zadj,Mouse4_Zadj,Mouse5_Zadj
CNAG_01009,-0.296010614,0.306300702,-1.172688306,-0.132622202,-0.75243126
CNAG_01010,-0.099189219,0.664593977,-0.549165102,-0.891088843,0.226898852
CNAG_01013,-7.47672072,-7.082471073,-7.483953837,-7.77594467,-3.175685384
CNAG_01014,-0.060352034,-0.065240199,-2.055430894,-1.28313149,-0.362529988
CNAG_01019,-0.805762973,-1.7964982,-1.063509852,-0.718655663,-0.736736268
CNAG_01069,-0.516301388,0.329281973,1.335327928,-0.44874197,-0.18741966
CNAG_01081,-0.237247469,0.543485858,-0.119260155,0.396830678,-0.017052676
CNAG_01082,-0.082827138,0.169278662,0.04187818,0.361685763,0.056670769
CNAG_01108,0.00922362,-0.153734502,-0.583259676,-0.602680699,0.176343188
CNAG_01109,-6.13483991,-6.532460391,-6.783196462,-5.49549425,-3.160426755
CNAG_01126,-3.609572952,-2.410355215,-3.567827976,-5.669708098,-1.936346594
CNAG_01138,-0.231664352,0.914483535,-0.506658218,0.139629459,0.929357037
CNAG_01154,0.577440169,-0.0823114,-0.573585081,0.300087523,0.308747006
CNAG_01183,1.094292824,-0.127785351,0.909351156,1.217369615,0.729083246
CNAG_01184,0.621361428,1.918899467,1.519871829,1.303694551,0.284186712
CNAG_01230,-1.702211952,-0.537678775,0.164115,0.213588098,0.327673968
CNAG_01242,-1.091364946,-1.691110128,-2.706898517,-2.357544786,-0.276902205
CNAG_01318,1.208798004,0.923070798,0.895288334,0.61193367,-0.290034027
CNAG_01353,0.629506277,0.423609704,1.844332255,0.841751185,0.237837151
CNAG_01354,1.105963249,-0.366911162,0.451875611,1.189050752,0.278758441
CNAG_01438,-2.904713617,-2.71101047,-1.060545846,-3.93876853,0.01305303
CNAG_01446,1.600140408,0.166354372,1.005105757,0.397386201,1.46974262
CNAG_01454,0.269029688,0.149232305,0.22021711,-0.102908587,-0.42378372
CNAG_01487,-0.265047988,0.693363898,-0.526046429,-0.761673406,-0.575242194
CNAG_01523,-3.366327432,-1.61267212,-1.558067824,-3.61672503,-1.822203465
CNAG_01533,-0.208574639,-0.210313953,-0.525369607,-0.465602642,-0.06861862
CNAG_01539,0.724351088,-0.326776506,1.118023329,-0.006313014,0.931019175
CNAG_01551,-7.176474147,-5.42295986,-5.312181983,-5.820245964,-4.060091989
CNAG_01553,2.163567545,2.413693167,2.085883988,0.831457372,1.449325154
CNAG_01562,0.746143446,-1.054744354,0.961138601,-0.574294796,0.543529908
CNAG_01576,-1.447699127,-2.076328603,-2.705238532,-1.329369224,-0.634574813
CNAG_01611,0.677303702,0.119207456,0.24348685,-0.475691255,-0.235326985
CNAG_01621,0.436865336,0.528729088,1.544750582,0.340713195,1.790936358
CNAG_01645,-0.022618321,0.38625185,0.904314341,-0.396553937,0.46665043
CNAG_01680,0.086844234,0.739071155,0.824020824,-0.168065068,-0.804986839
CNAG_01681,-0.330027623,-0.035529403,-1.271834732,0.904679435,0.077485057
CNAG_01690,0.276493836,-0.345128478,0.046622424,0.441968306,1.265066346
CNAG_01704,-0.610868112,0.624897717,-0.304670289,-0.738860115,-0.600879575
CNAG_01708,0.193106479,-0.023680553,1.017376781,-0.80195248,-0.897133097
CNAG_01777,0.068715497,-0.386131697,-0.200687988,-0.355889649,0.42962053
CNAG_01778,-1.404880888,-1.175429115,-0.963996322,0.376524602,-0.766371018
CNAG_01795,0.845352,1.075775565,0.333515814,-0.908970479,0.312110245
CNAG_01796,1.178562845,-0.562896539,-0.758286068,-1.473534561,-0.443263099
CNAG_01865,-3.530039899,-2.455242236,-3.878550873,-3.542391811,-2.242867218
CNAG_01889,0.892300858,0.697528249,-0.290675314,1.276012372,0.115577783
CNAG_01919,0.886584887,-0.194185974,0.408934629,0.191687291,-0.023392371
CNAG_01925,-0.900424414,0.842232498,0.364922438,0.521719763,0.60211464
CNAG_01939,0.13595459,0.964786487,0.938187676,-0.442197276,-0.734351395
CNAG_01947,0.136147253,-0.39740789,0.363615202,0.270397487,0.558149829
CNAG_01977,-0.870044938,-0.000178901,-0.334294434,0.46975762,0.119390586
CNAG_01983,-6.330897077,-6.715320717,-5.792097081,-6.177166574,-3.55234913
CNAG_01985,-0.154297973,1.173331247,-0.160085016,-0.6751607,0.45545415
CNAG_01988,-0.960418158,-0.086894884,0.231631149,-1.593075425,-0.349162174
CNAG_01992,-0.694228408,0.473902888,0.543278732,0.209146931,-0.273928369
CNAG_01993,1.034069375,0.072186093,0.545105611,0.105809582,0.32286303
CNAG_02040,0.452364445,-0.134046202,0.746360175,0.986014148,0.428502709
CNAG_02044,0.016001155,-0.827323406,0.752425781,-0.36969678,-0.702587074
CNAG_02060,0.205266784,1.665842779,0.202390881,0.356139322,1.500673061
CNAG_02063,-1.420316393,-0.632991679,-0.855546888,-0.867598672,-1.807080248
CNAG_02066,0.402379432,-0.768030468,0.573820084,-0.557151514,-0.537801309
CNAG_02083,0.458227819,-0.429530746,0.775508075,0.226999715,-0.20586068
CNAG_02123,-1.030836356,-1.031841243,-0.373234065,-0.558470046,0.856052066
CNAG_02132,-0.382116022,-0.324658017,-1.375685173,-0.584884071,-0.377390977
CNAG_02152,0.208076384,-0.4654031,0.897379077,0.907293073,0.684177195
CNAG_02179,-1.653060847,-1.277215049,-0.674795308,-2.464293813,0.726041232
CNAG_02182,1.059376028,0.592574443,1.504950723,0.256508914,-0.217277061
CNAG_02188,-0.030267858,0.366509793,-0.472299209,0.45203763,-0.296543229
CNAG_02216,-0.922365497,1.115100474,-0.007823174,1.487579535,0.539641949
CNAG_02217,-0.007768332,0.604221923,0.013725472,0.726005034,1.006252947
CNAG_02220,-0.17585815,0.223497016,-0.76169158,0.925947919,0.734159256
CNAG_02263,-0.154348389,-0.381817905,1.157242108,-0.799044662,-0.831755401
CNAG_02292,0.360008631,-0.584833979,-0.990919131,-0.696933208,0.69017345
CNAG_02299,0.709690992,1.019670074,1.64688576,0.564736153,1.959962427
CNAG_02322,3.880292296,3.612406593,4.910149588,3.172017488,2.972386469
CNAG_02347,0.961001995,0.363310239,0.22264498,-0.024400456,0.71410326
CNAG_02348,-0.901428469,-0.016503712,-0.802318001,0.595846107,-0.574338713
CNAG_02364,0.074200811,-0.136858656,0.687505209,0.179738683,0.144988042
CNAG_02371,1.981683773,1.621446677,1.977866826,0.921702957,1.232057027
CNAG_02389,0.075565719,0.084238913,0.948035072,0.42233602,0.347288338
CNAG_02435,-6.134578216,-5.868162469,-5.607818967,-6.635677886,-3.03225606
CNAG_02466,1.182125061,-0.404204254,0.289407824,0.569110862,0.536700877
CNAG_02476,1.069362371,-1.103844482,-1.212350042,-0.515558252,0.434844938
CNAG_02516,0.010812988,-0.011202811,0.56515551,0.296477247,0.405650241
CNAG_02517,-0.272771095,-0.057333039,0.472716394,0.367996061,-0.833139601
CNAG_02553,-0.418323923,-1.144367862,0.439562975,-0.189187386,-0.694291063
CNAG_02554,1.216210832,0.911788984,-0.421997783,0.187924234,0.574732486
CNAG_02580,-0.330915752,0.118015188,-0.208994592,-1.160415466,0.003264188
CNAG_02581,-0.071383645,-2.06950629,-1.139660078,-0.305052779,0.638960705
CNAG_02589,0.45521204,0.096243593,0.465852615,0.620082691,0.535329052
CNAG_02599,-0.268170476,-0.358182792,-0.034397229,1.013181464,1.202506906
CNAG_02603,0.392093543,0.125260012,0.163845625,0.403420708,-1.152446243
CNAG_02677,-0.867721791,0.272975079,0.610780367,-0.139515024,0.215055577
CNAG_02678,1.087308285,0.147468193,-0.015180086,-0.159397889,0.289718688
CNAG_02682,0.02047107,1.144348773,-0.552420128,-0.067647406,1.006607949
CNAG_02683,0.36693479,0.544249414,1.308681241,-0.519359149,0.699598906
CNAG_02697,0.604745914,-0.436631822,-0.628620713,0.625245849,1.174828358
CNAG_02705,-0.238317552,0.361030057,0.261708238,-0.76811237,1.153967269
CNAG_02723,-0.092752891,0.036095788,0.402568871,1.512823429,1.023435147
CNAG_02751,-1.791648183,-0.194642794,-0.741234508,0.501677614,-0.054627171
CNAG_02774,-0.425153103,-0.45943594,0.133816685,1.305469099,-0.095911331
CNAG_02777,1.269960244,-0.3850731,-0.359038086,0.243383496,-0.149805362
CNAG_02788,0.733409676,0.444337715,0.562818286,-0.248604995,-0.224020263
CNAG_02797,-3.82909636,-4.486611094,-3.76373146,-3.835090331,-1.091422056
CNAG_02800,-0.381578582,-0.93945933,-0.213665016,-0.283384243,-0.851750038
CNAG_02814,0.246341935,1.184371682,0.088393623,-0.174142787,-0.496047174
CNAG_02815,1.17399399,0.429894525,0.38911829,1.085917285,0.500681592
CNAG_02877,-0.936293226,-0.15989269,0.302443023,-1.322892816,-0.59329036
CNAG_02911,-0.481737274,-0.088125207,-0.112307619,-0.698722401,-2.102335324
CNAG_02912,-3.409836443,-1.043490926,-0.80847072,-3.686186931,-1.81143293
CNAG_02964,-0.639604523,-1.459916765,-0.922868982,-0.324226863,-0.602556357
CNAG_03011,0.14805666,0.562759937,0.099014579,0.358872209,0.317705669
CNAG_03012,-0.18783609,-3.098695353,-1.415961297,-1.164128093,-0.2534423
CNAG_03018,-0.166318286,-0.744106953,-0.26841594,-0.701887237,0.540505044
CNAG_03059,-0.48575754,-0.184455666,1.263511021,0.414592269,0.408455434
CNAG_03079,-3.138983161,0.595393654,-0.465787104,-1.734794613,-2.750016355
CNAG_03086,-0.39251893,-1.045372475,-0.735767172,-0.200796222,0.847988409
CNAG_03115,0.580011974,0.144423426,1.401707302,0.354528134,0.533847663
CNAG_03121,-4.155639051,-1.324710286,-5.865398064,-4.947474669,-3.753507439
CNAG_03132,-0.196389929,-0.035135366,-0.299959204,0.830689035,-0.563841403
CNAG_03142,0.313601193,0.661067139,0.534925385,0.266900655,-0.781233234
CNAG_03143,0.894795077,-0.259420778,-0.2610327,-0.493027969,0.174878421
CNAG_03146,-0.622526773,1.247129301,-0.787177024,-0.485413641,0.48904285
CNAG_03161,-0.056409442,-0.898074665,1.207816953,-0.506815501,1.492138892
CNAG_03173,-1.268990337,-0.973566987,-0.272430542,-1.508532662,0.371982657
CNAG_03223,-1.621972643,-1.673913272,-2.741491309,-1.922406223,-1.950720642
CNAG_03266,-1.435809322,0.025261679,0.335952172,-0.854605936,0.167817325
CNAG_03320,-2.381505181,-2.504045345,-3.648323842,0.906319939,-1.381899661
CNAG_03328,0.998648253,1.359447889,1.604486083,2.412314634,-0.32003673
CNAG_03329,2.156605752,1.587940132,1.054711462,1.122383894,1.280625322
CNAG_03336,2.233495376,0.760799004,0.890060291,-0.090699472,-0.580587482
CNAG_03346,-0.000885619,0.496363339,0.209949754,0.320673834,0.157489943
CNAG_03401,-0.026727965,-0.147416977,-0.062813668,-0.986971548,-0.483330689
CNAG_03409,-3.650854194,-3.799757907,-7.23140043,-3.707490324,-2.31530664
CNAG_03433,0.569218462,0.548778136,0.380384434,-0.94641523,1.067083713
CNAG_03438,0.066495449,1.153959037,0.382072176,1.528332748,0.859829091
CNAG_03463,-0.25966314,-0.93306148,-3.305490912,-1.017726895,-2.918239711
CNAG_03545,-0.549424658,-0.31651998,-0.128308627,0.675615405,0.628472838
CNAG_03561,0.23521891,-0.784851252,0.007307501,1.018973916,1.681916747
CNAG_03563,0.84435618,1.570522297,1.090074651,0.949869371,0.46147817
CNAG_03564,0.013931498,0.520957705,0.866909807,-0.151847507,0.086106241
CNAG_03566,0.976529612,1.007360693,0.49191781,0.915965545,-0.060813726
CNAG_03605,-0.385501987,-0.430617151,0.759196168,-0.135175875,-0.110984506
CNAG_03644,0.644975214,1.867467509,1.110421503,0.447776879,0.767274242
CNAG_03669,-0.279698339,0.807404545,0.766588194,-1.204796999,0.291964114
CNAG_03676,0.032587338,0.502399464,0.171116873,0.299795116,1.354834926
CNAG_03689,-0.102482083,0.27223326,-2.15395497,-1.23286324,-0.462814698
CNAG_03700,0.043616721,0.97883333,-0.283856558,0.791706751,0.151100492
CNAG_03727,0.900147842,0.244138342,0.410860612,0.957562812,0.073253296
CNAG_03741,-0.227223644,0.175974316,-0.925148412,0.191083426,0.340425828
CNAG_03745,0.123411072,0.089508914,0.097542772,-0.600278397,1.358929743
CNAG_03764,-0.752879358,-0.243557007,0.573791142,0.770961608,-0.498438847
CNAG_03772,-1.34832297,-2.003244212,-1.074352325,-1.679789893,-1.569608809
CNAG_03788,-0.42897687,-0.285386745,-0.001301159,0.911914326,0.259616167
CNAG_03841,0.561892391,1.106937581,1.243377234,0.89804817,0.32075058
CNAG_03847,-0.153509399,-1.50730612,0.56942126,1.87409388,0.617873301
CNAG_03848,2.63525088,1.562785112,1.69924974,1.983797146,-0.121429963
CNAG_03856,0.51995017,0.297132616,0.416103628,-0.127859577,-0.912828005
CNAG_03884,-1.891140511,-2.481846583,-4.75406368,-3.242223728,-0.128285153
CNAG_03894,-6.415540266,-6.692553862,-5.918797687,-6.505017423,-3.256475378
CNAG_03910,0.689261915,-0.052641298,-0.08572978,-0.305676073,0.506959765
CNAG_03914,-0.545499456,-1.326662451,-1.032025774,-0.227967512,0.629602065
CNAG_03915,0.781029436,1.404547059,0.311895237,0.81368463,0.66631734
CNAG_03936,-0.117864067,0.310826686,-1.212589145,0.291156278,-0.610773981
CNAG_03937,0.377688693,1.159119243,0.604575729,0.470170161,0.191794995
CNAG_03946,-0.544014807,-1.21182677,0.544564897,2.553479562,0.644818085
CNAG_03977,-1.341067206,-0.306936076,-0.391203498,-1.561884837,-1.371153931
CNAG_03998,1.444032688,1.562074746,0.205019682,0.725009577,1.213332964
CNAG_04012,0.198050194,0.175210173,0.989568404,-0.18584908,-0.062216045
CNAG_04018,-2.35534892,-4.198812841,-1.333832956,-1.812694766,-2.367969115
CNAG_04024,0.070817163,-0.429246993,-0.532682076,0.007148845,0.262601893
CNAG_04041,-0.308497593,0.263721574,-0.89219788,1.487774547,-0.857739376
CNAG_04059,-0.327656223,-0.364930183,-0.217679276,-0.480912168,-0.235837999
CNAG_04077,-0.543848612,1.423130475,0.300908009,0.924852249,0.100058079
CNAG_04159,-5.221744019,-7.316907194,-5.878706547,-5.05483816,-3.325343107
CNAG_04162,-0.187121843,1.337686199,0.552488165,0.397063876,-0.608579024
CNAG_04163,0.112833274,-0.073806088,0.151611442,0.289743354,0.232676251
CNAG_04184,-0.395966981,-0.015104423,0.569655187,0.151026793,-0.065279291
CNAG_04217,-0.07398985,-0.61458994,0.599193026,-0.585402242,0.447105933
CNAG_04270,-8.059241679,-5.989700729,-8.060984507,-5.389937821,-3.089132821
CNAG_04271,0.399600224,0.116963359,-2.19541574,-0.881438949,1.268176403
CNAG_04280,0.560799201,-0.901465044,0.184677673,1.048779119,-0.275239094
CNAG_04359,1.16034573,-0.199798176,1.229082853,0.710976313,0.442269683
CNAG_04373,-0.439703664,1.655319624,0.687129238,0.811141973,0.693258642
CNAG_04397,0.136123498,0.429398448,-0.536118879,0.352624864,0.650587356
CNAG_04398,-1.628671652,-0.473274576,-1.807688754,-1.299365623,-1.505704918
CNAG_04408,1.435402633,0.720068925,1.281003582,0.715036512,1.570549727
CNAG_04436,1.632342844,1.612306038,1.583731986,1.297770849,1.33765023
CNAG_04457,-0.513117269,-0.571535595,0.299256804,-0.123222283,0.432283066
CNAG_04471,0.872612492,0.086697371,0.245044325,-0.380393345,1.433403699
CNAG_04472,1.171507322,0.124766224,0.106554487,0.353364582,0.552180749
CNAG_04506,-0.471180258,-0.542463961,-0.162489914,-0.609145481,-0.711498923
CNAG_04507,0.147422658,-0.307773651,0.715706419,-0.076758673,0.481141506
CNAG_04518,-1.48280158,-1.942149673,-1.755726483,-1.562789711,-0.735524827
CNAG_04534,0.728358499,-0.37084606,0.623570017,1.106065658,-0.921041714
CNAG_04586,0.077815804,-0.169369667,-1.352419159,0.218962724,-0.268718856
CNAG_04588,-1.094387091,1.434189798,1.80035071,2.486612357,0.794587791
CNAG_04623,-0.88087282,0.055697065,-0.398321143,-1.072175941,0.777215822
CNAG_04630,0.904209191,-0.768290645,0.281506876,-0.12393591,-0.224504992
CNAG_04631,1.722300296,-0.305763086,0.124216734,0.44078014,1.066092384
CNAG_04637,0.821379023,-0.283046027,0.724868909,-0.416784108,-0.533481251
CNAG_04658,0.40948345,0.224040503,0.099728481,0.612545015,1.163585708
CNAG_04659,0.549692837,-0.854897571,0.550994887,0.973977141,-1.30513572
CNAG_04737,0.601488222,0.693600723,0.532351591,0.588338093,-1.05816428
CNAG_04741,-3.150139869,-4.955350251,-4.006594906,-3.958318508,-3.487032841
CNAG_04752,0.37209006,-1.449757891,0.231265875,-0.746383235,-0.405168148
CNAG_04753,-0.942148535,-2.213523655,-0.478938119,-1.593837213,-2.245279155
CNAG_04756,-0.743145846,-0.768004084,-0.777796102,-1.442792338,-0.152229844
CNAG_04774,-0.644464475,-2.196799317,-0.701263689,-1.708826239,-0.899866943
CNAG_04792,-0.024911619,0.084346949,0.527229266,0.774724191,0.581106431
CNAG_04804,-5.206818853,-5.565192924,-4.41278782,-4.777147095,-3.039649942
CNAG_04807,0.415616258,0.349859331,0.159273291,0.965381013,-0.441529894
CNAG_04816,-1.045823048,0.025894355,-1.331822856,0.79022979,0.941770007
CNAG_04841,-0.352440165,-1.804542759,-1.400955872,-0.973502909,-1.757337479
CNAG_04842,3.435138009,3.503186575,3.934951601,3.059481844,2.704954175
CNAG_04861,0.145100784,0.085379688,0.825542975,0.243091889,0.28336828
CNAG_04868,-2.818544821,-0.522576043,-0.878578371,-2.165026297,-0.317197686
CNAG_04869,0.791134913,0.628805054,0.228339334,0.587769457,-0.179100044
CNAG_04874,0.466749256,-0.877071189,-0.192262893,1.329633644,0.417171766
CNAG_04908,3.803183389,3.370976395,3.648104563,3.622971793,2.857938884
CNAG_04909,0.813691007,1.009260465,0.682947943,1.332792167,0.152769724
CNAG_04916,-0.414919059,1.164736856,0.390021028,0.602710121,0.574680123
CNAG_04949,-0.48863654,1.295205053,0.479728837,0.249512929,0.854075285
CNAG_04950,-0.204951026,-0.231367003,0.955297815,0.190073231,0.976832683
CNAG_04974,-4.17018631,-3.530319344,-2.653588171,-3.099221006,-1.183288094
CNAG_04980,-6.517952818,-6.188238978,-6.534222371,-6.8057878,-3.698692197
CNAG_04981,-0.194460235,-0.649095116,0.543547934,-0.063654029,2.07117015
CNAG_04990,-0.687687676,-1.493483863,-1.215023816,-0.381856365,-1.051779905
CNAG_04991,-0.200846251,0.396919644,0.636418436,-1.554887674,-0.87890516
CNAG_05012,0.397737099,0.177156772,-0.354089755,-1.175198711,-1.475753974
CNAG_05049,-0.139901353,0.488103678,0.448273735,-0.050148407,-0.197963252
CNAG_05067,0.782068925,0.598596356,0.40617468,0.979540287,0.430330354
CNAG_05076,-0.032854584,-0.441278978,-0.417559745,-0.800801534,-0.344322346
CNAG_05079,0.177947938,0.162854354,-0.610132313,-0.059786039,0.013228855
CNAG_05080,0.670597192,-0.35799053,-0.563741085,-0.17427117,0.378574606
CNAG_05093,0.095577797,0.846318894,0.857316525,-0.302975687,1.092553463
CNAG_05112,-1.290671146,-0.133369244,0.168443027,-0.494194554,0.469983583
CNAG_05113,0.022868821,0.188148689,-0.187490374,-0.146513725,0.437502586
CNAG_05138,0.110428411,0.149905252,0.768104805,-0.114751979,-1.282582093
CNAG_05147,1.1011695,0.82844923,-0.082542629,0.570295464,-0.06908591
CNAG_05148,-0.103039139,-0.363878679,0.486727966,0.400939957,0.304154077
CNAG_05159,-5.978364461,-4.951258436,-5.560694318,-5.173515144,-3.615932713
CNAG_05170,0.114091621,-1.013683797,-0.296962092,-0.25116933,-0.008984715
CNAG_05176,-1.352361508,-1.000072799,-2.50454787,-0.646987361,0.37773595
CNAG_05181,-5.979313126,-5.85968056,-5.891852131,-5.925096665,-3.189642187
CNAG_05215,-2.043161623,-1.420731152,-0.101729744,-1.425637628,0.015270304
CNAG_05229,0.807159439,-0.794753247,-0.545076741,-0.202787968,-0.582398974
CNAG_05255,0.351420867,0.940669221,0.310548838,0.147877501,0.309267333
CNAG_05263,0.039289529,0.444947554,-0.395661588,-0.478687396,-1.10639896
CNAG_05264,-6.382568898,-8.828001333,-6.757937764,-5.35441897,-3.219547248
CNAG_05265,0.361495614,0.783769503,0.049688003,0.472972218,0.153583958
CNAG_05288,0.360607627,0.738132893,0.712785745,-0.577101025,-0.048493691
CNAG_05292,-3.286505046,-5.511931458,-5.81594069,-6.07205839,-1.739707511
CNAG_05312,-0.016260483,-0.083222425,0.306087917,0.132131064,0.538622038
CNAG_05329,1.323872405,-0.343772751,-0.566835144,0.082770471,0.027993412
CNAG_05340,-0.218413716,0.432051733,-0.5926279,-0.820771234,2.116967976
CNAG_05352,0.659029717,-0.111745626,0.188750348,0.118171328,-0.347851329
CNAG_05372,-0.804009382,0.285694091,-2.722472563,0.856325002,0.118972112
CNAG_05375,-0.337589724,-1.915557249,-0.862772802,-1.250680962,-1.482346304
CNAG_05380,-0.887092362,-0.761316419,-2.231136322,-0.581960762,0.291731754
CNAG_05415,-3.031515595,-2.410834908,-1.165801485,-2.361977604,-0.302380885
CNAG_05429,-1.303090776,-4.119384291,-3.035047181,-1.141798476,-3.42242118
CNAG_05430,-0.974201902,-0.750350897,0.48612672,0.643899176,0.126208377
CNAG_05547,0.453375269,0.285351646,-0.706708351,-0.134031151,-0.1476386
CNAG_05548,1.393108191,1.929725495,2.109061628,2.399496365,0.663941037
CNAG_05550,0.942440511,0.882629424,1.489500081,1.168589651,0.58343976
CNAG_05590,1.389286807,-0.016380692,0.492946346,-0.15257084,0.356242017
CNAG_05595,0.242418961,0.793434553,0.843869356,1.237731477,0.183534086
CNAG_05638,0.252507504,0.057962995,0.081577372,0.70988135,0.914762721
CNAG_05639,-0.924776538,-2.242954497,-2.247460521,-1.140621799,-0.521831689
CNAG_05641,-0.192788317,1.462625721,1.582994859,-0.528510201,1.610242828
CNAG_05642,0.763502216,0.45370202,1.158667481,-0.402595069,0.798019479
CNAG_05653,0.659744679,0.360635867,-0.310054942,0.77157583,0.597525528
CNAG_05662,-0.129566009,0.177162265,-0.535138256,-1.402896422,0.237538123
CNAG_05667,-1.151681947,0.628773937,0.287688408,-1.044308086,0.330284571
CNAG_05684,-5.987897188,-5.524664016,-5.682970725,-4.799472373,-3.504706703
CNAG_05685,0.89354733,0.178667323,0.931559985,0.800235194,0.203398845
CNAG_05695,0.830144478,-1.09078408,-0.220700118,0.496761542,0.095087057
CNAG_05697,-0.051837835,0.451568652,-0.123930313,0.136836134,-0.27017578
CNAG_05726,-4.632304242,-3.209291131,-4.349072701,-4.665606629,-2.536492183
CNAG_05732,0.01657213,-0.189383068,-0.147956705,0.455489976,-0.283106724
CNAG_05742,-4.593756999,-4.114678291,-3.205953721,-4.884170989,-2.516343353
CNAG_05743,0.928490925,-0.921940158,-0.22133365,-1.751094787,-0.225355526
CNAG_05785,0.858197759,-0.433628295,0.815055236,0.355450686,-0.295400066
CNAG_05799,-3.133832738,-5.679238892,-1.607038822,-3.431831915,-3.112453824
CNAG_05812,-3.871555981,-2.664616283,-2.874884828,-3.50783427,-1.058567077
CNAG_05820,0.188421171,0.627658666,-0.174481243,0.435112426,0.138375038
