Gene,Mouse1_Zadj,Mouse2_Zadj,Mouse3_Zadj,Mouse4_Zadj,Mouse5_Zadj
CNAG_04915,0.338692393,-0.046594432,0.162382118,0.410262933,0.04339868
CNAG_04919,-0.652835188,0.980566031,0.518746197,-0.215736809,0.578200726
CNAG_04922,-4.764930307,-7.943424621,-8.115441537,-4.087163936,-5.903296435
CNAG_04927,0.643375851,0.344513373,1.051682763,0.20228423,-1.06729748
CNAG_04937,-1.180276788,-3.650444127,-1.327138936,-0.151282188,-0.408497866
CNAG_04943,-1.871643271,-0.74405295,-2.992584815,-1.483238458,-0.732393747
CNAG_04947,-0.275334346,1.180478196,1.178911829,-0.092361271,0.483443832
CNAG_04948,0.151869699,0.291206513,1.136022063,-0.049011491,0.320603385
CNAG_04959,-4.558569704,-6.937390369,-8.242415518,-3.915975029,-6.176264085
CNAG_04960,0.866550761,-0.761802664,0.100428833,1.490329076,-0.444664112
CNAG_04967,0.624331371,1.426652527,-0.292241159,0.526245769,0.319033893
CNAG_04968,-0.494456215,-0.443066219,0.075091423,-1.418176985,1.228510385
CNAG_04975,0.197764574,-0.905693456,1.013513583,-0.390242114,0.1330787
CNAG_04977,3.045930271,5.00557785,3.886585759,3.009968746,4.594971685
CNAG_04978,-0.121095222,0.211146683,-0.760615701,0.344363867,0.052728856
CNAG_04979,0.301009253,-0.589110824,0.067324881,-0.141454542,-0.220512066
CNAG_04985,-2.321794513,-3.303668047,-2.68560185,-2.844058257,-1.173495579
CNAG_04987,-0.6709331,-1.540479788,0.571130551,0.20989203,-0.806055956
CNAG_04993,0.676275821,0.367566367,1.221234812,0.570313256,0.95775776
CNAG_05008,-4.219085713,-5.003947024,-6.627226147,-5.223142502,-4.127459798
CNAG_05010,-0.664454823,0.527151893,-0.046190996,0.625430768,0.696096958
CNAG_05053,0.212027442,0.120260908,0.027210813,0.07303107,0.402486036
CNAG_05064,0.822952697,-0.284971042,-0.260308554,0.44845144,0.0729671
CNAG_05075,-0.433034041,-1.162857675,-1.553403565,-1.254076956,-0.948474302
CNAG_05154,0.26648857,-0.211266109,-0.18407012,-0.463488916,-0.836984069
CNAG_05155,-2.753381575,-5.557229533,-4.448893151,-5.842991045,-5.719296188
CNAG_05180,-1.484910047,-1.091621428,0.211883228,-0.353789053,-0.007695864
CNAG_05184,0.368616518,0.924796546,0.719462877,-0.011875379,0.619507512
CNAG_05188,-0.932869196,-2.027401613,-1.06351002,-0.985299167,-1.343286451
CNAG_05200,-0.714145398,0.392340151,-0.196742021,-0.834041886,0.424114533
CNAG_05212,-2.91760989,-3.917288112,-2.763209835,-2.007899057,-2.605855986
CNAG_05218,-6.167707809,-8.625419038,-7.618131393,-6.383659061,-6.622518401
CNAG_05219,-0.702411935,-0.174378374,0.280238238,-0.724604707,-0.051010389
CNAG_05223,0.288422407,0.980615995,0.44637408,0.529189187,1.345830927
CNAG_05224,-3.168235189,-1.408890978,-2.458862744,-3.847723024,-3.251103069
CNAG_05225,-1.715535535,-5.199534622,-5.248174562,-4.127967885,-4.416304061
CNAG_05226,0.01635491,0.252067723,0.020360985,0.140909082,-0.243306463
CNAG_05227,-0.637332499,0.422948137,-0.487367815,0.045840992,-1.379996077
CNAG_05234,-2.827505716,-1.464098333,-0.917174878,-1.870450276,-2.598786234
CNAG_05237,-0.229400439,-0.168095156,-1.137004231,-0.785018195,1.14124796
CNAG_05244,0.86829049,-0.76980365,1.054891273,-0.67056838,-0.588605472
CNAG_05245,1.468907062,-0.476774267,-0.078577345,-0.387859303,-0.832631685
CNAG_05247,0.530769903,-0.059344675,0.36923798,0.387476247,-0.623199062
CNAG_05261,-1.156215653,-2.449337,-2.088090681,-0.514958244,-0.928916322
CNAG_05266,1.366983942,0.467868609,0.682149121,-1.047800703,0.609090769
CNAG_05272,-0.162951223,1.228990468,-0.620481425,0.900057568,0.027077898
CNAG_05273,0.28382815,0.045839199,1.013707501,-0.345385353,-0.851859716
CNAG_05276,-1.545867132,-2.902354331,-1.476398722,-0.038855661,-0.547378781
CNAG_05282,-4.588760934,-7.195100145,-8.504354762,-4.722988623,-5.048392086
CNAG_05284,0.608534534,0.302766031,-0.012042426,0.942166338,0.971104454
CNAG_05289,0.223986871,-0.083956369,0.253361657,1.039523024,-0.490375527
CNAG_05293,-2.323616708,-5.762438259,-7.677348591,-6.322092149,-6.083659411
CNAG_05294,0.055961241,-0.47419097,1.34437591,-0.147246488,-0.078710258
CNAG_05295,1.383426315,-0.301637932,1.388352359,1.311605416,0.048927269
CNAG_05298,0.878548837,-0.236532462,0.185775926,-0.719791069,0.000159192
CNAG_05302,0.179756406,-0.315478935,-0.751740591,0.149418521,-0.724597852
CNAG_05305,-2.749394109,-5.186544751,-6.812820621,-5.370532461,-3.613085236
CNAG_05306,-0.460145844,0.412613989,-0.194203013,0.708949075,0.189459441
CNAG_05314,-2.75900806,-3.309813698,-6.428950358,-2.611100692,-3.84021394
CNAG_05319,0.184983206,0.629237969,1.27861564,0.078453848,-0.129059827
CNAG_05331,-0.375105159,-0.300725972,0.927214026,0.486447199,0.255706305
CNAG_05335,0.65274522,0.750248821,0.376009603,-0.559416863,0.296869875
CNAG_05338,-1.666651227,-1.04799808,-2.873591551,-3.549304537,-1.782843362
CNAG_05342,0.214557258,-0.164693346,0.531018516,0.828048931,-0.434271762
CNAG_05356,0.782415224,-0.541764885,1.020873373,0.742114681,-0.519705463
CNAG_05381,0.36582166,-0.162877221,0.525273109,0.317937871,-0.015754375
CNAG_05411,0.288342533,0.004004728,-0.881501448,0.904293089,-1.693541081
CNAG_05539,-0.991487176,-0.192044608,0.944692,0.451831036,0.401110444
CNAG_05772,-3.559910887,-2.71467892,-5.796285516,-0.616134801,-4.663320305
CNAG_05815,0.242741374,0.281814382,0.813108252,1.166542956,-1.705378255
CNAG_05824,-0.170893392,-0.329715663,-1.79011855,-0.271228155,-0.307766824
CNAG_06016,1.29275139,0.531484497,0.500839481,0.586075091,-0.348178886
CNAG_06247,1.481546206,1.107852612,0.272292975,1.255480588,0.089092263
CNAG_06389,-0.765533184,0.034284429,-0.524335501,-1.68923757,-1.471009454
CNAG_06576,-0.099262091,-0.766230883,0.599116647,0.142838092,0.307413502
CNAG_06623,0.536891939,0.548273566,0.504554522,0.084991505,1.314533624
CNAG_06836,1.094686857,0.835052878,-0.274106863,0.734241229,0.203114214
CNAG_07011,-0.976010993,0.404882274,0.905940397,1.010374194,0.359312735
CNAG_07124,-1.529777974,-0.340697809,-1.385459415,-0.4050441,-0.458826223
CNAG_07188,0.774548596,0.813688951,1.409764077,-0.253918015,-0.657577331
CNAG_07361,-0.546477766,0.199609836,-0.081458233,1.14549565,0.451467653
CNAG_07402,0.449987448,0.398150608,0.087755066,-1.305785584,0.323150956
CNAG_07404,1.176196323,0.765604096,0.309262084,-0.13108862,0.616732556
CNAG_07412,-1.845198505,-0.155065422,-1.20057345,-0.581390099,-0.121603335
CNAG_07474,-6.514380204,-6.271497454,-6.027932113,-5.786971219,-2.440306018
CNAG_07489,0.791764335,0.177008471,0.256115025,0.168551657,1.475510916
CNAG_07594,-1.177689678,-1.626985204,-1.272987931,-0.367032819,-1.398301787
CNAG_07641,-0.137372845,0.130225032,0.020325868,1.090632194,0.931454626
CNAG_07690,0.823570612,0.319077906,-0.039254538,0.068555816,1.085037199
CNAG_07751,-0.337161216,-0.621807117,-0.85546316,0.23604367,0.33652283
CNAG_07873,-3.772137226,-7.505395345,-6.078265501,-4.188667156,-6.433185072
