Gene,Mouse1_Zadj,Mouse2_Zadj,Mouse3_Zadj,Mouse4_Zadj,Mouse5_Zadj
CNAG_00600,-6.118471651,-2.29569116,-4.931462285,-5.720629514,-4.787048171
CNAG_00604,-0.43815664,-0.020438562,0.675897397,-0.489614532,0.240891604
CNAG_00605,0.132431451,0.898702889,0.022871081,0.584606752,0.621269835
CNAG_00639,0.334409081,-0.360384803,-0.002862501,0.1344596,0.878010768
CNAG_00714,-1.064371754,0.117153708,0.127961326,-0.001271618,-1.569635111
CNAG_00761,-2.689996278,-2.24031939,-4.021068561,-3.475360549,-4.575693124
CNAG_00762,0.082009059,-0.190402346,-1.450171851,-0.799813873,-1.541439685
CNAG_00770,-0.34715937,-0.376182702,-0.427917405,0.922715332,-1.7176028
CNAG_00772,-3.811262631,-2.883402511,-3.872528052,-4.861044517,-4.305698318
CNAG_00773,0.425236185,0.79203481,0.230638831,-0.08332873,-0.298427278
CNAG_00782,-0.654391381,0.136093036,-0.062951034,-0.017060128,-0.953886604
CNAG_00800,0.726837898,0.113221168,0.706146204,-0.770314003,0.437233656
CNAG_00885,-0.137929471,0.628119648,-0.343427437,0.012005625,0.288295575
CNAG_00887,-1.617109222,0.446016688,-0.451934727,0.231176936,1.098619409
CNAG_00888,-3.227953277,-1.74182665,-3.828383109,-2.8202501,-3.656515584
CNAG_00889,-0.304700185,0.592342846,-0.360460372,0.865061571,0.681443061
CNAG_00890,-1.595777909,0.248410722,-1.086829419,-1.755673673,0.452104194
CNAG_00898,-0.781561804,0.884251912,0.831301636,-0.217144758,-0.411242069
CNAG_00914,-0.274129383,0.605217737,0.294542503,0.77123898,1.467174895
CNAG_00915,-0.524395383,0.165438004,0.365334078,1.058900183,1.293552864
CNAG_00986,0.132480367,-0.280177987,0.013629378,-0.308756222,0.15263711
CNAG_00995,-0.792671904,0.786561809,0.280269455,-0.798363287,0.282427025
CNAG_01028,-2.014191688,-0.72633923,-3.000309068,-3.464329416,-0.179271006
CNAG_01029,0.246826928,0.718381693,-0.006451861,-0.106889724,-0.623938523
CNAG_01050,-5.288027973,-3.713744473,-6.854434401,-9.534973347,-5.927838354
CNAG_01084,0.877238297,0.803331407,0.493107697,0.578723223,0.307473666
CNAG_01087,0.401816395,0.035933856,0.295047002,-1.372743316,0.287186908
CNAG_01092,3.555568422,1.673362127,2.772268939,3.432109565,2.350131933
CNAG_01111,-2.386742549,-1.123959192,-0.806577308,-3.822731236,-4.103133403
CNAG_01131,1.023809249,0.363974285,-0.365301194,-0.594995322,0.067367774
CNAG_01148,1.373808183,2.571307288,0.56210258,1.878555177,2.622274746
CNAG_01169,-0.355870537,0.164271799,-0.212151472,-0.198004065,0.410177635
CNAG_01171,0.675797867,0.140533799,1.044569412,-0.165000414,-0.092854901
CNAG_01172,-3.36536542,-2.388856097,-4.222493323,-3.368845323,-4.250450516
CNAG_01207,-1.53043474,0.804126878,0.799740316,0.106535512,-0.927239868
CNAG_01223,0.394894902,0.977051017,0.654033181,-0.114019691,0.594098887
CNAG_01251,-4.238923624,-2.571577033,-5.376334917,-5.662856711,-4.704436236
CNAG_01261,0.056768075,0.164547126,0.055112858,-0.638519988,0.093917804
CNAG_01267,-0.115224397,0.131699355,-0.122633363,0.872759088,1.273362343
CNAG_01322,1.589382894,1.685928113,2.65586718,2.101323712,1.062925284
CNAG_01324,0.819438101,0.847018789,0.612017586,1.660261031,-0.733735295
CNAG_01331,-0.030050145,0.300518224,0.352706429,-0.491921566,-0.597855848
CNAG_01340,-4.274934741,-4.015457314,-5.600600326,-6.241568355,-5.641565372
CNAG_01349,0.772415179,0.771989584,-0.025753419,0.500696438,0.140022236
CNAG_01350,-5.095500407,-3.297756538,-4.903019602,-5.660611611,-3.868135572
CNAG_01360,-0.065132631,-0.177408271,-0.398259763,-0.384364046,-0.527537041
CNAG_01399,-1.954419049,-2.339489065,-3.632194826,-3.454582689,-4.215201668
CNAG_01400,-0.736064088,0.37665433,0.531168391,-0.569638731,-0.924881502
CNAG_01401,0.783203977,-0.742688267,0.423713403,0.809633024,-0.584466307
CNAG_01417,-0.592596095,0.561151469,1.257976572,0.373198173,-0.066427815
CNAG_01418,0.962725995,1.544121636,1.551071529,1.268477594,0.509804101
CNAG_01452,0.746081774,-0.19428939,-0.140397715,-1.233625728,0.522216045
CNAG_01474,0.87201942,0.237713645,1.264975913,0.278785596,-0.301208344
CNAG_01485,0.110453364,0.250212667,1.05876143,0.9785468,-0.427361432
CNAG_01491,0.420052458,0.8645443,-0.116250199,0.006017661,0.020617139
CNAG_01492,1.26079507,0.911366806,0.915771658,1.461812836,-1.183671604
CNAG_01540,0.608793253,0.818506993,0.061202329,0.234964997,0.544995548
CNAG_01541,0.170967719,0.4177442,-0.133852105,1.090196653,1.117279257
CNAG_01638,-3.418718308,-2.892021605,-5.208842697,-5.041462502,-5.457428561
CNAG_01651,-0.788135414,-0.115022719,0.39452269,0.763941658,0.484461233
CNAG_01652,-0.721285965,0.18900264,-0.278760954,0.456203746,0.723099973
CNAG_01654,-0.266036415,0.013274219,-0.503939359,-1.417333232,0.705273983
CNAG_01670,-0.36594655,-0.065562343,-0.518747126,0.474054582,0.010453132
CNAG_01678,0.03456188,0.224916877,0.247602901,1.081596698,0.622060188
CNAG_01688,0.101334498,0.010473269,0.547667526,-0.535758336,0.808341332
CNAG_01717,-0.811745722,-0.513035671,-3.004646264,-1.681412222,-0.775502813
CNAG_01718,-1.012689834,1.344321808,-1.261348556,0.351221863,0.332735171
CNAG_01725,0.060948361,0.250996028,-1.031839962,0.541303762,0.556232266
CNAG_01760,0.302151129,0.537936266,0.364786388,0.523635065,0.837038886
CNAG_01814,-0.715651818,-0.259697332,-0.323182663,0.874324308,-0.975804835
CNAG_01815,1.093961699,0.231394148,2.131964779,0.926023683,1.826139961
CNAG_01816,-0.592956721,-0.47021025,0.174666012,-1.836188211,0.805653693
CNAG_01823,1.101305801,0.288319963,-0.241838477,1.127188963,0.211787988
CNAG_01824,0.526138141,-0.62677262,0.398513655,0.476410348,-0.276830193
CNAG_01855,-0.059379452,-0.24150112,0.813446111,0.85615545,0.457536481
CNAG_01856,-0.16517077,0.263586337,0.336770558,-0.668162151,-1.510571683
CNAG_01891,0.009248235,0.726911051,-0.14154384,0.029446715,1.852320629
CNAG_01893,0.389508452,0.105846803,0.551745567,-0.343525688,0.615243656
CNAG_01905,2.418817341,2.334342687,3.453578792,2.883024192,2.107139481
CNAG_01951,0.332160839,0.873710593,-0.495665054,1.069708178,2.16627874
CNAG_01954,-0.007757647,0.340441559,-0.405205904,0.119536369,0.67739297
CNAG_01971,0.902297825,0.736670284,-0.175461879,0.463692603,-0.572554943
CNAG_02001,-0.533677322,0.727209368,-0.971410864,-0.050179447,-1.343094288
CNAG_02046,-4.313104731,-1.451245835,-4.436791479,-3.088673993,-5.298874069
CNAG_02080,0.549476341,-0.790954388,0.96285226,1.184926579,-0.067735103
CNAG_02102,0.549254633,0.529991301,0.860649669,0.169572335,0.1173699
CNAG_02103,0.22138048,0.206927495,1.017192023,0.59734497,-0.321486986
CNAG_02104,0.83497667,0.735645487,-0.617012241,0.664505865,-0.076770539
CNAG_02125,0.807200647,1.139224044,0.047993025,0.360675025,0.660289677
CNAG_02147,0.253716826,0.421750294,0.977973582,0.513089789,0.917505739
CNAG_02148,-3.182520894,-2.067274822,-3.265863769,-0.628644213,-3.845608092
CNAG_02167,-3.700171268,-2.526312695,-4.696717137,-5.341121225,-3.991666057
CNAG_02173,-4.939840045,-3.117961742,-5.015530613,-5.829820562,-5.896188914
CNAG_02181,1.441122399,0.426921785,0.564643646,0.43587893,-0.090926799
CNAG_02221,0.170582315,1.146977541,0.230377032,-0.063885789,0.381941605
CNAG_02223,-0.924094525,-0.96401954,-0.14279132,-1.663344335,-1.266408085
CNAG_02224,0.144310463,0.310356735,0.176324539,-0.560153632,1.044746056
CNAG_02240,1.582666981,-3.094903766,-2.130538535,1.692646094,0.292508869
CNAG_02284,-0.475869442,1.262386709,0.260815922,0.017182681,-0.424756742
CNAG_02285,0.429371727,0.618224813,0.889379587,1.213381318,-0.847114176
CNAG_02349,0.135186232,-0.544949189,-0.685673396,-0.7507538,-0.114153184
CNAG_02361,1.189704588,0.775128491,1.193111449,0.716576955,-0.066970206
CNAG_02392,-0.043265015,-0.477624028,-3.3267467,-1.512254924,-0.551088228
CNAG_02393,-5.026138072,-2.173425981,-4.1348409,-5.698667537,-2.681451859
CNAG_02409,1.191738315,0.992351625,0.358867156,0.903638864,1.566832639
CNAG_02422,-1.611001899,-0.214171913,-0.306114969,0.669983797,1.505749442
CNAG_02442,0.844925585,0.539793425,1.043235326,0.436032893,0.932697727
CNAG_02479,1.311290392,0.08511124,1.051535406,0.128187871,-0.749608212
CNAG_02480,-0.05492531,0.380630353,0.550229232,-0.708453983,-1.396720479
CNAG_02503,-0.481580851,0.430194685,0.328391651,0.169457224,-0.623106577
CNAG_02512,-0.83967879,-0.41010621,1.014682479,0.129329194,0.725123796
CNAG_02542,0.431006383,0.994248232,0.581006224,-0.83177145,0.744547316
CNAG_02673,0.30152186,-0.09288133,-0.902214175,0.105150229,-1.071506024
CNAG_02674,0.559122517,0.841773701,0.349666102,0.653321941,0.345202556
CNAG_02676,-3.429274125,-2.566441385,-5.204456463,-8.341164442,-4.864031598
CNAG_02693,-0.48690769,0.931054721,-0.173003723,0.365614641,-0.162210576
CNAG_02694,-0.228089571,-0.121201557,-0.228464059,-0.217244529,-1.407364751
CNAG_02699,-3.984476053,-1.563202958,-2.554754576,-3.967480508,-0.851225239
CNAG_02727,-4.908916379,-2.280333063,-7.347644215,-5.554126482,-4.974983863
CNAG_02735,-4.138936545,-2.975801874,-5.342928094,-4.880220134,-1.83116462
CNAG_02752,-0.153235435,0.931314635,-0.42219215,-0.028332599,0.851303803
CNAG_02768,0.867733472,0.791430312,-0.507928351,-0.808725067,0.234658534
CNAG_02771,-0.020089512,0.509614131,-0.002792788,-0.680560463,-0.681000851
CNAG_02779,-4.962683528,-2.421437096,-5.473733864,-5.530561629,-5.299755644
CNAG_02780,-6.769238959,-2.535578434,-5.086308052,-6.085058497,-5.502098961
CNAG_02782,1.104857235,0.269720963,1.141527436,0.265634675,0.20043666
CNAG_02795,-4.250011672,-2.375318403,-5.016157803,-5.498620996,-4.779533986
CNAG_02799,0.089550161,-0.151865128,0.224487987,0.156233289,0.869030011
CNAG_02802,0.751987162,0.342829378,0.469100173,0.268421125,-0.071437348
CNAG_02823,0.371481465,0.125948309,-0.152422205,-0.380663548,-0.015191083
CNAG_02841,-0.01260329,0.182674813,-0.588426019,0.792664919,-0.23196872
CNAG_02845,-0.047952958,1.738698886,1.277937075,0.943013562,-0.096230698
CNAG_02857,-1.663221281,-1.2361277,-1.759460196,-2.378168845,-1.268573189
CNAG_02862,1.04337067,0.756310343,1.184039991,-0.50387094,0.323732419
CNAG_02864,0.695073472,1.231373274,0.132483901,-0.078874829,0.469560541
CNAG_02869,0.513707238,0.184568777,0.369265314,0.343419067,0.327563828
CNAG_02891,-3.323225356,-2.115952386,-4.792421064,-4.938241641,-5.543864305
CNAG_02904,0.142343454,0.9365689,0.544658658,-0.871609179,0.029506141
CNAG_02925,0.970720877,0.823946599,0.881266116,-0.09239321,-0.191547228
CNAG_03039,-0.522182723,-0.135699891,0.00935384,-0.247137862,-1.963524483
CNAG_03048,-2.149503132,-1.140628957,0.290105839,-1.23396019,-1.012568382
CNAG_03068,0.209633099,0.672283776,0.581391289,0.704806049,0.642695852
CNAG_03069,-0.306824041,0.154793466,0.419022776,-0.92307469,-0.810143707
CNAG_03080,-3.764773906,-2.074558559,-4.452243704,-4.900295062,-4.246363921
CNAG_03083,0.463453792,0.122985512,0.215150266,-0.354801706,0.463503602
CNAG_03090,0.07392925,0.43086348,0.677097351,0.112350082,0.218031591
CNAG_03100,0.759099724,0.658348301,-3.021268882,-0.705263801,-1.538344242
CNAG_03125,-0.128405584,0.587557217,0.056088174,0.414522672,-0.608890247
CNAG_03134,-1.350266585,-0.500789209,-0.882576525,-1.033867921,-0.617938408
CNAG_03135,0.165439358,0.293989464,0.045836552,0.692208777,0.430727696
CNAG_03138,-0.031071119,-0.491170658,0.529373808,-2.160047866,0.152884787
CNAG_03139,0.447404341,0.38060653,-0.273350286,-0.549609739,-0.283340482
CNAG_03141,0.496425332,-0.288981714,-0.203181796,-0.428369668,0.399795843
CNAG_03149,-0.109324878,-0.829955257,0.087159783,0.682615868,0.530368591
CNAG_03189,-1.80801145,-1.714025955,-2.160277699,-2.878499938,-2.907579189
CNAG_03206,0.710381812,0.345074637,0.795953658,0.767385589,-0.400483221
CNAG_03234,-1.944127862,-1.720373513,-0.325267019,-3.198311586,-2.086238228
CNAG_03236,-2.703929349,-0.701127258,-2.350498063,-4.144432391,-3.341193446
CNAG_03313,0.487804844,0.912465459,0.394603968,-0.237441615,0.274376621
CNAG_03316,-1.7032946,-0.026024974,-2.202176887,-1.589597074,-0.152083874
CNAG_03347,-1.164791902,0.784352592,0.270178677,-0.318468087,-0.531916988
CNAG_03388,-3.114075035,-2.052963479,-3.782261777,-2.517292282,-1.174982569
CNAG_03389,0.517006961,0.501413798,0.005750044,-0.307541215,-0.732351597
CNAG_03403,0.374511652,0.590332797,-0.930979461,-0.241789622,0.058119123
CNAG_03404,1.169075366,0.278240885,-0.552430366,-0.221590951,0.474203517
CNAG_03405,0.580081498,0.414400207,0.092316441,0.302060392,-0.14139895
CNAG_03406,-4.639146326,-3.221638154,-5.657081238,-7.792461587,-5.102473028
CNAG_03449,0.816476834,0.438536486,0.438388542,-0.259054334,1.767089264
CNAG_03451,-1.834216636,-1.729546418,-2.573113859,-1.577014727,-1.046079531
CNAG_03486,-0.582828529,-0.026333853,0.625956048,-0.433118422,0.471804918
CNAG_03493,0.897524818,0.637918202,0.268526728,0.547949746,0.284943167
CNAG_03500,1.409420325,0.948908936,0.172322204,-0.468269315,-0.181309706
CNAG_03517,-0.098537933,-0.452462085,0.352037121,-1.287521038,-0.684086321
CNAG_03556,0.243879109,0.759647448,0.994991408,0.212927174,0.659596387
CNAG_03570,-0.061450982,0.067908784,-0.197686196,0.552425287,0.321444085
CNAG_03590,-0.469058513,-1.027209803,-1.440028489,-5.2790463,-4.583870304
CNAG_03621,-0.335212059,-0.914105286,-0.722849708,-0.87549931,-0.778554323
CNAG_03637,0.683117141,0.185912642,-0.131367629,0.193005037,-0.333109115
CNAG_03658,-3.158104091,-1.386979279,-3.678824117,-4.838471021,-5.103784838
CNAG_03664,0.114029285,-0.181919793,0.581204972,0.610350248,0.081840814
CNAG_03665,1.774217488,1.982074033,1.489810886,2.072564222,1.986260009
CNAG_03666,1.094442336,0.417351264,1.092576416,1.076244192,0.289458558
CNAG_03675,0.673226738,1.84056541,1.81346184,-0.4893626,0.417935463
CNAG_03698,1.313155398,0.83922926,-0.674946044,0.583333705,0.645557034
CNAG_03714,0.106981515,0.012396577,-0.233452833,-0.006549197,0.911263454
CNAG_03725,-1.110079124,-1.145053907,-0.753313824,-1.507698582,-1.523862709
CNAG_03726,0.96578228,0.832892368,0.317711393,0.622809195,0.374753296
CNAG_03728,0.441239124,0.54905697,-0.457514244,-0.135303984,0.136392404
CNAG_03729,-1.182085786,-1.203241476,-1.005004795,-1.423116874,-1.73855258
CNAG_03742,-2.740209978,-1.350154375,0.444498201,-0.227723643,-1.673018188
CNAG_03743,0.617313834,0.491807985,1.016232491,-0.099587227,0.118106338
CNAG_03769,-1.252785204,-1.38338931,-0.940300406,-1.386974456,-1.064849571
CNAG_03807,0.399744799,-0.281185621,0.774413257,0.341615842,-0.849448151
CNAG_03822,-1.250559197,-0.995282355,0.740620953,0.172301622,-1.046828782
CNAG_03827,-1.0462456,-0.892554095,-3.198212793,-0.184657795,-2.061887509
CNAG_03903,0.575497725,0.529151084,-0.595584591,0.2228525,-0.265341043
CNAG_03960,0.044336999,0.40996277,0.254481137,0.658988973,1.180690463
CNAG_03964,1.648731608,-0.142323325,-0.080799172,-0.332482588,0.23969645
CNAG_03974,0.317545892,0.433622788,0.113985418,-0.238658771,0.553126215
CNAG_03982,0.617444342,-0.518615217,0.150187489,0.084005619,0.474492824
CNAG_04026,0.706880349,0.496715022,1.025193971,0.143044176,0.673212431
CNAG_04029,1.413359061,0.518010609,0.723057985,0.544528869,0.154302222
CNAG_04037,0.410452929,0.568387489,0.178201124,-0.174064435,-0.772744174
CNAG_04046,0.642337816,1.038627881,0.347180804,-0.740061266,0.712822266
CNAG_04047,0.352118103,0.839809453,0.932145119,-0.08162998,0.012305373
CNAG_04064,-0.320247813,1.037626572,-0.239958559,0.884685729,-0.858156753
CNAG_04068,-0.841830104,0.185348879,0.416688935,-0.059036236,1.039208329
CNAG_04109,-0.113506837,1.047292258,1.376539381,0.081164559,-1.003138737
CNAG_04110,0.386882573,0.436156044,-0.244332833,-0.165995315,0.503898203
CNAG_04150,-3.717785413,-2.03146656,-4.697558508,-5.424756771,-4.553418436
CNAG_04167,0.632076503,0.480094492,0.478595713,0.007383381,0.511154339
CNAG_04168,-1.428546995,-2.222227594,-1.537190719,-4.81927975,-2.667533721
CNAG_04227,0.451068023,0.820946743,0.523439772,-0.955047326,-0.014662199
CNAG_04237,-1.161445875,0.292284796,-1.475043546,-1.797795757,-2.28695142
CNAG_04238,-0.245605727,0.216124703,-0.229458141,0.169774716,-0.725354738
CNAG_04258,0.239210791,0.549692482,0.394795714,-0.344104433,-1.778530081
CNAG_04272,0.765124801,0.517110904,-0.285088215,1.482154387,0.877359527
CNAG_04285,-3.321590109,-1.623179485,-2.40517238,-2.502215772,-1.757508014
CNAG_04322,0.129836816,-0.216556805,-1.231545684,-0.143605499,1.256555078
CNAG_04327,-0.418431293,-0.709899718,-0.912851418,-0.55070283,0.58618891
CNAG_04350,-0.447072047,0.720462284,-0.224012596,0.153958159,-0.094859877
CNAG_04371,-1.61456152,-0.148348507,-1.286074525,-1.67021575,-0.52724883
CNAG_04392,1.202258358,0.721764905,0.737035427,1.187755026,0.490382324
CNAG_04417,0.047970842,0.808144615,0.628652565,-0.031813073,1.361656208
CNAG_04432,-2.084070148,-2.887130138,-4.726425201,-3.877141357,-4.820303593
CNAG_04450,-4.837237095,-2.887123014,-6.04037615,-6.897212837,-4.699054358
CNAG_04498,0.039425805,0.065792441,0.137344145,0.226944644,0.098192404
CNAG_04535,-0.436545401,0.524167106,0.77489541,0.567459063,-0.096103914
CNAG_04536,-2.472851887,-0.648172483,-2.267565009,-4.457501417,1.074473885
CNAG_04565,-0.306175756,1.210326526,-0.808670979,1.494920718,0.054851018
CNAG_04598,0.169465666,0.661050946,-0.739340918,-0.760826739,0.621347717
CNAG_04602,1.267515781,0.248345419,0.217133982,0.998708711,1.3134342
CNAG_04620,0.290127602,0.963612894,0.228157827,0.842258516,1.191722853
CNAG_04627,0.758676555,-0.500089689,-0.326511739,-0.656192795,0.918902562
CNAG_04649,-2.109008297,-2.059712645,-1.482086326,-3.966103412,-3.190011616
CNAG_04650,0.191474117,0.377544067,0.479246672,1.163358228,-1.394981058
CNAG_04697,0.538308401,-0.202389573,1.814109578,-0.042398095,0.428216897
CNAG_04760,-0.348883399,-0.352171122,-0.150458598,-0.198713114,-1.230147857
CNAG_04773,0.813592755,0.527100325,0.259856689,0.025557729,-0.926554621
CNAG_04808,-3.400207248,-2.798699679,-4.651948828,-5.144801788,-4.030075351
CNAG_04825,0.251557648,0.117768104,0.433202056,-0.790350407,-0.347525142
CNAG_04832,0.041568373,0.182810102,0.988104862,1.353642194,0.842835908
CNAG_04904,-4.142269791,-2.308537881,-3.858806258,-5.365769092,-4.661149248
CNAG_04926,0.164152947,0.303725869,-0.748969233,0.668753358,0.958216137
CNAG_04955,-0.723031329,0.384909625,0.24654255,0.594811389,-0.11485193
CNAG_04956,-0.328106598,0.327752019,0.817850722,0.245185677,1.201219072
CNAG_04988,-0.098568207,-0.120047714,0.980814296,0.207321922,0.788871333
CNAG_05017,0.70101438,-0.109951245,0.666181623,0.233490723,0.678301397
CNAG_05046,-0.219226681,0.365362079,-0.054422783,0.259012081,1.141841144
CNAG_05057,-0.227515338,0.20949321,0.689087681,0.259572588,-0.037805632
CNAG_05086,-0.377317294,-0.064778256,-0.874970711,-0.531658684,0.252255462
CNAG_05099,-0.48935926,0.671485132,-0.041353034,-0.417847162,0.948743773
CNAG_05130,-0.664808137,0.208905671,0.977352329,0.055615636,-0.238667077
CNAG_05134,0.987726055,0.506005016,1.169193708,0.301029331,0.070197387
CNAG_05142,-4.184308642,-2.651677908,-4.014350863,-7.41695021,-5.895657436
CNAG_05192,-0.927720795,-0.554363307,0.530266251,-1.996437213,-1.483220238
CNAG_05195,-4.043862993,-2.579900913,-1.059186227,-4.263063963,-4.321522841
CNAG_05198,0.061660014,-0.314183118,0.377637218,-0.247539111,0.85573453
CNAG_05216,0.229328398,0.228313449,0.077695774,-0.345855466,-0.371268094
CNAG_05236,3.197306738,1.237756029,2.351671836,0.689775763,1.806363164
CNAG_05252,-1.583476302,-0.57868836,-0.612258183,-1.274037693,-1.789010059
CNAG_05253,-1.587030549,1.159857914,1.060201879,0.621356805,0.452784966
CNAG_05260,0.726171034,0.339573339,0.348976284,1.149099739,0.310046778
CNAG_05278,0.986873941,0.717489585,0.000250258,0.81445266,0.286235327
CNAG_05280,-4.498851505,-3.134680683,-6.385652093,-6.190244283,-6.509134125
CNAG_05308,1.17408334,0.599625104,1.162464144,0.903604054,0.26733816
CNAG_05336,-0.291692738,0.859909644,0.684889092,0.507106353,0.483375487
CNAG_05337,-0.053440555,0.113844487,-0.463597053,-0.602884413,-1.195687771
CNAG_05376,-0.053810739,-0.185893231,0.139661831,0.352730278,0.853445963
CNAG_05377,0.39013163,-0.059477475,-0.440914631,-0.47951981,-0.057852962
CNAG_05397,-0.099421874,0.837478059,-1.078146849,-0.097968744,-0.574520069
CNAG_05399,-0.969473963,0.825863123,0.790640841,0.096222324,0.878997741
CNAG_05400,0.705663648,0.298437798,0.12123472,-0.589940214,0.008527367
CNAG_05402,0.710961106,0.327710653,0.017289886,1.179015039,0.800698927
CNAG_05431,1.786106588,1.104479132,2.423896869,2.427515478,1.229157623
CNAG_05432,-0.37253269,0.315241694,-0.207032637,0.481633639,0.718873246
CNAG_05460,0.319003642,-0.565481721,0.568348122,-0.295998048,0.439369818
CNAG_05461,-0.112287839,0.776715995,0.704766618,0.051711963,1.148527712
CNAG_05477,-5.692131911,-3.964215986,-7.033883402,-7.951347068,-8.820361626
CNAG_05501,-0.849435568,0.342473631,0.189550806,-0.32003751,-0.166145259
CNAG_05508,-0.015206343,-0.771532846,-0.469919425,-0.448975495,0.393445535
CNAG_05533,0.437186243,0.761080411,0.79785496,-0.330894888,0.897455886
CNAG_05534,0.468232844,0.786320127,1.265555594,-0.288465344,-0.483170874
CNAG_05536,-0.105083657,-0.655586735,0.727491949,0.38391451,0.076823998
CNAG_05538,1.306859969,-0.085335605,-1.321817872,0.927415013,0.497040492
CNAG_05558,-4.854214224,-2.494399458,-5.825453004,-5.673313369,-7.899673546
CNAG_05570,-1.034129871,0.520229946,-0.663525989,-0.129150907,-0.557207938
CNAG_05575,0.780410109,1.00212675,0.188266637,0.28372293,-0.373333326
CNAG_05583,-4.898199622,-2.521662466,-6.401399376,-7.636178276,-4.450279454
CNAG_05598,0.537839916,-0.207793217,0.020111049,0.017153867,-0.23632122
CNAG_05599,-0.230323175,0.588199657,-0.053418787,0.266826561,0.511042587
CNAG_05630,0.479454988,0.411145527,-0.202972655,-0.053098801,1.12007253
CNAG_05654,0.077170235,0.902602664,0.525687195,0.425679813,0.406959871
CNAG_05691,-2.467064385,-2.636770288,-1.557004908,-3.723193025,-4.73912506
CNAG_05698,-0.259086722,0.895329429,0.176206554,0.647427119,0.286833997
CNAG_05715,-3.44768618,-2.652879378,-5.212419151,-5.04493519,-3.537218105
CNAG_05723,1.18099655,0.390663461,0.055193769,0.726842847,0.888719054
CNAG_05724,0.587719195,0.278401477,0.20252869,0.004056581,0.288863808
CNAG_05744,0.712591778,-0.274925289,0.580730212,0.428195624,0.441946669
CNAG_05745,-1.645298142,-0.488590123,-2.566705214,-1.209480719,-2.267597699
CNAG_05778,0.342570136,0.476122732,0.876395212,-0.032816079,0.452925872
CNAG_05803,0.16999617,0.559752833,0.376361927,-0.065290987,0.631769764
CNAG_05834,0.358942813,-0.415835844,0.1665502,0.257131799,0.041012378
CNAG_05853,0.5852658,0.305704548,0.697537126,-0.156573704,0.09679818
CNAG_05892,0.170545171,0.121540353,0.430043336,-0.133094322,0.856615708
CNAG_05893,-0.91807046,-0.921897071,-2.620385146,-1.619581097,-0.533673678
CNAG_05990,-0.895044565,0.159134668,-0.420734993,0.354140972,0.668527036
CNAG_05991,0.10256437,0.943679558,0.333498987,-0.65057103,1.133219461
