Gene,Mouse1_Zadj,Mouse2_Zadj,Mouse3_Zadj,Mouse4_Zadj,Mouse5_Zadj
CNAG_02440,-1.417886159,0.336846842,0.531444813,0.643034203,-0.270666816
CNAG_02441,0.685050443,-0.379820425,0.424337663,-0.120609133,-0.262930958
CNAG_02444,-0.402359025,-2.846134863,-0.352457811,-2.251702741,-3.413123784
CNAG_02446,0.699434858,-0.214443963,1.05716782,0.570124407,0.419152876
CNAG_02447,1.009989688,0.139634108,0.78061509,0.130622033,0.448949967
CNAG_02448,-0.797906262,0.298975375,0.997543639,0.105049956,-0.036688903
CNAG_02452,0.499161909,0.385018355,1.134445495,-0.977748022,0.081209387
CNAG_02458,0.187137854,-0.52642552,-0.30087292,-1.132457089,0.205110233
CNAG_02464,0.578045738,0.552778407,0.143921995,-0.032506206,0.947524486
CNAG_02465,-0.446328194,-0.071688517,0.176918846,1.122521565,0.573966239
CNAG_02468,-0.36245959,-2.934720362,-1.465081028,-2.747152391,-2.933028839
CNAG_02477,-0.046180078,1.50779039,-0.569314573,0.188215338,0.761866575
CNAG_02481,0.467645919,0.660766932,0.293163192,0.830204649,-0.567735573
CNAG_02482,0.440499651,1.689170352,0.76666762,2.702702227,0.891944833
CNAG_02484,0.620357806,0.322150783,-0.468763322,0.293975273,-0.469614731
CNAG_02490,-1.75560006,-4.328049513,-2.140162098,-5.514150694,0.083288854
CNAG_02492,-0.066311188,-3.332217965,0.092684029,0.626561729,-2.496133858
CNAG_02493,1.386484602,-0.11191927,0.948540292,0.533519589,0.618119671
CNAG_02496,0.187246549,0.054460438,0.416943,0.622025769,0.350129553
CNAG_02497,0.843882973,-1.133552508,0.601777001,-0.265279164,-0.056043834
CNAG_02499,0.752564062,0.941792339,0.727013985,1.030917556,-0.212198836
CNAG_02501,0.224847784,-3.708192341,-1.755080481,-1.32529541,-2.79781542
CNAG_02508,-0.134920335,-0.076757772,0.610491059,0.93183007,-0.034008236
CNAG_02509,0.599708183,-0.62275371,-0.157554234,1.422721414,0.092653862
CNAG_02511,0.874992683,-0.536231593,-0.043891007,1.21005656,-0.289337604
CNAG_02514,0.994336023,0.059976779,0.742868913,1.283870626,1.154610795
CNAG_02515,-2.01084489,-4.347360631,-1.060207616,-6.208861627,-3.56692053
CNAG_02519,-0.3306042,-0.552238386,-0.312380377,0.498368024,-1.145594557
CNAG_02521,1.201559781,0.389550145,1.036468012,-0.067929752,0.346400703
CNAG_02524,0.849909925,0.068961807,0.192236708,-0.187326765,0.83807908
CNAG_02531,-0.509109894,0.694637047,-0.612906309,0.22591921,0.138371857
CNAG_02535,-0.08475427,0.188847985,-0.281792423,-2.415526278,0.876561705
CNAG_02537,0.523248568,0.143571551,0.519092709,0.259246247,0.571003861
CNAG_02538,0.44714808,-0.311834404,-0.211610557,1.638400454,0.719641278
CNAG_02543,1.070790612,0.753243443,0.137808893,0.557241753,0.771372314
CNAG_02562,0.519064567,0.328418916,0.320361699,-0.041852703,-0.168823626
CNAG_02568,-0.657410583,-2.554367109,-1.290055121,-3.111068533,-1.645003193
CNAG_02573,0.705344133,0.056668455,1.717674554,0.136375434,0.349889392
CNAG_02575,-2.68331416,-6.124757658,-2.066871409,-4.401694129,-5.542016242
CNAG_02576,-0.032568829,0.357342267,-1.522859953,-0.400367816,-1.169994202
CNAG_02582,0.699780183,0.069329461,0.140554908,0.893233671,0.48174561
CNAG_02583,0.508709374,-0.197214172,-0.096456953,-0.210013736,0.227663991
CNAG_02584,-0.600564417,-2.024860135,-0.184087137,-2.491826088,-0.248084706
CNAG_02585,-0.177490358,-0.636109504,0.222871288,-1.323438168,-0.449567318
CNAG_02590,0.693922371,-0.242157555,0.249191816,-0.465581015,-0.997034472
CNAG_02592,0.762235139,0.770958791,1.414049177,0.615873776,0.30990622
CNAG_02594,0.698326801,-1.035411822,-1.949361345,1.288787019,0.813109399
CNAG_02596,0.953429605,0.537417124,1.197183948,-0.186318387,-0.160212038
CNAG_02597,-1.890469932,-2.975724646,-1.312154779,-2.607633152,-1.747249136
CNAG_02598,0.165366835,0.658162989,1.214945708,-0.018896594,0.586175046
CNAG_02601,0.869349023,0.320820314,-0.075747844,-0.0781723,-0.300079056
CNAG_02602,1.137217205,-0.004148672,0.59168537,-0.264212946,0.339163246
CNAG_02604,1.237236821,1.216615502,0.715592034,0.484947508,0.888495282
CNAG_02605,-1.252433394,-1.666566794,-4.078528476,-2.372635046,-3.461268229
CNAG_02606,-2.088233061,-3.777615027,-1.994795135,-5.182343103,-3.243464855
CNAG_02656,0.992711887,0.929113875,0.27299379,0.233786244,1.191359676
CNAG_02659,0.67686914,-0.910163724,0.079072736,1.284678223,0.437338894
CNAG_02660,0.367352762,1.027477414,0.922419558,-0.208494654,0.869436568
CNAG_02661,-0.124361507,0.619369243,0.962557763,-0.638037504,0.887937086
CNAG_02662,-0.89685161,-2.520123016,-2.180682012,-0.033597459,-1.330950601
CNAG_02663,0.875187956,1.046822019,1.419373819,0.031913388,0.946556353
CNAG_02664,-0.283737703,0.604753697,-2.791875929,-1.31980028,-1.081932224
CNAG_02665,0.317308493,0.338329396,0.488835284,-0.810085291,1.141539171
CNAG_02666,0.307110754,0.616319063,1.195769724,0.784202909,1.17651164
CNAG_02667,-0.13289397,0.18081658,-0.460862777,-1.53870204,-0.431352032
CNAG_02670,-1.962459939,-4.29063223,-2.271072783,-3.005413231,-3.727375545
CNAG_02681,0.297532814,0.12225955,1.271579757,0.113096527,-0.706867474
CNAG_02688,1.830069626,1.539148378,1.140178766,1.43707065,1.078162899
CNAG_02689,0.894638875,-1.774811854,1.031641423,-0.180505427,1.047855665
CNAG_02690,0.659379374,0.208007997,0.847995922,0.950451192,-0.159617737
CNAG_02706,-0.338994127,0.77396486,0.931144358,0.574150378,0.634571969
CNAG_02715,-2.05841348,-1.876405047,-1.416193511,-1.352591766,-1.043936054
CNAG_02722,1.163787535,1.284922453,0.861614142,1.507848703,1.255030573
CNAG_02724,0.607226245,-0.243589035,0.256430134,0.199108497,0.943919009
CNAG_02726,-0.483285807,-0.977024999,-0.161277534,-1.949357349,-0.753580817
CNAG_02728,-0.076459321,-2.145519577,-1.946383052,-1.693823143,-3.21433605
CNAG_02729,0.853443915,0.536652038,0.462854362,-0.794296683,0.268302686
CNAG_02733,0.727092807,1.062292221,0.988323708,1.185223396,1.030845953
CNAG_02734,0.326115578,-0.143825072,-0.16045666,-0.037772132,0.491368572
CNAG_02737,0.199057741,-0.27181348,0.783860814,0.214259091,0.487372526
CNAG_02738,0.986258367,1.8540365,0.84624393,-0.293067367,1.26401624
CNAG_02741,-0.061705128,-0.645794499,-1.068522517,0.121081022,0.911403703
CNAG_02742,0.578284746,0.307737622,-0.625588716,1.045500384,0.430785456
CNAG_02745,1.296447433,-0.20532486,1.264019882,-0.234184658,0.023807982
CNAG_02747,1.177915873,1.004040543,0.968567085,0.675897651,1.166247013
CNAG_02750,0.680614135,-0.268081029,-1.210409972,0.431169146,-0.10062046
CNAG_02755,-1.901309344,-3.02602493,-2.564168279,-4.41976302,-2.826979404
CNAG_02756,-0.780687257,-0.68152358,-0.778694619,-1.366195942,-0.401576317
CNAG_02757,0.28519839,0.30642691,0.133806652,0.348061456,-0.304099382
CNAG_02760,0.59698799,3.046422272,1.30508064,0.397881587,1.480341559
CNAG_02761,-0.58501886,-1.287744956,0.063048265,-0.476477918,-0.444403762
CNAG_02762,0.531263653,0.078196423,0.810325283,1.056746041,-2.930056702
CNAG_02764,0.084262437,-0.462259858,0.089047673,-0.038722307,0.328181673
CNAG_02765,1.037649212,-0.847576184,0.581456226,0.089500759,0.44655245
CNAG_02766,-2.334372501,-5.635873897,-2.678168327,-7.751383024,-3.828627343
CNAG_02772,0.130878325,1.016381048,-0.170700967,-1.206708655,0.631833085
CNAG_02773,0.412209699,1.75754426,0.840256997,-0.297648412,0.053820255
CNAG_02781,0.898855321,-0.190784129,0.024075713,-0.0021229,0.227499129
CNAG_02806,0.961305297,1.725596748,0.917538507,0.748693452,-0.056475555
CNAG_02812,-1.864779131,-6.288478652,-3.274541474,-5.85033979,-5.691706588
CNAG_02820,-0.246931463,1.600423157,1.255745901,-0.169776934,0.298659043
CNAG_02825,-2.773044733,-4.11151398,-3.280362932,-7.955454194,-5.700905024
CNAG_02826,-2.601200108,-5.965726997,-3.087785006,-7.543122304,-5.396614274
CNAG_02829,-1.224503168,1.075043402,-1.250926806,-0.648413856,0.247999777
CNAG_02834,0.068326462,-1.008298576,-2.333442029,-1.937163718,-0.638541169
CNAG_02853,-3.602807997,-5.718520294,-3.097303498,-9.946426299,-5.601090057
CNAG_02874,0.31577425,1.01604556,0.769682594,0.667875188,0.724283058
CNAG_02879,1.810163184,2.901995176,0.2292842,2.030359566,2.031922529
CNAG_02881,-0.077604327,0.733906003,0.457708905,0.161075349,0.64868243
CNAG_02888,0.193095095,1.294148137,0.901890813,0.878995294,0.044303726
CNAG_02889,1.238206414,0.039271296,0.567169533,0.788492443,0.124114259
CNAG_02903,-0.110341749,0.437037432,0.670238515,0.265130738,0.660397753
CNAG_02906,-2.094466168,-0.945702568,-0.874463093,0.05198854,-1.301811116
CNAG_02907,-1.460602584,-2.469862389,-1.425301801,-2.269157733,-0.65369546
CNAG_02913,1.103368455,-0.609583174,0.465031352,0.240590757,1.023021616
CNAG_02919,0.79620526,0.279819222,1.176307861,-0.728637792,0.130525602
CNAG_02920,-0.272878835,-0.060111455,0.262663697,-0.088069018,0.206673338
CNAG_02921,-1.803752707,0.065065007,-2.194124431,-2.770806005,-3.984548766
CNAG_02922,-0.352377461,-0.710501959,-2.058430955,-0.103600907,-1.592980871
CNAG_02924,-1.428366374,0.438195441,0.863193765,-0.852044807,1.053264775
CNAG_02926,1.2369907,0.453913019,0.757569752,1.03239655,0.281890888
CNAG_02927,-1.847995103,-1.870652496,-0.487644588,-2.011309136,-1.746649764
CNAG_02932,2.463310629,2.201504009,-0.350289892,2.980273963,2.133369237
CNAG_02933,1.193163588,-0.851992575,-0.721153803,0.014099894,0.472862188
CNAG_02938,-1.561345921,-0.074593472,-0.553599498,-1.310990149,-0.94673285
CNAG_02941,-0.367787546,-0.517442367,0.574811989,0.212678528,-0.131563923
CNAG_02955,0.033953941,-0.599946781,0.609739981,-0.612261814,-0.246792005
CNAG_02960,0.131475228,-1.112074784,-0.176071826,-0.08334858,0.309780745
CNAG_02972,0.697350619,0.668059044,0.855122675,0.166654368,0.744262892
CNAG_02975,-0.57366278,-1.600942415,-1.82765008,-4.84502587,-3.405485748
CNAG_02980,-0.177470682,0.00237561,-0.431874799,-0.203912362,0.517854539
CNAG_02984,0.123540248,0.505346725,0.627468116,0.947052132,0.462951839
CNAG_02988,1.196350808,-0.117497391,0.011607057,-1.126160502,0.807514354
CNAG_02989,-1.314707159,-3.474170213,-1.646074835,-4.456252008,-3.118580241
CNAG_02992,0.508854044,-0.902605412,0.101972656,0.652560046,0.75467067
CNAG_02993,0.556840825,0.535550491,0.879152764,0.308804317,-0.31165154
CNAG_02994,0.896990046,0.100538237,1.060811805,0.973868988,0.87510594
CNAG_02995,-2.112010886,-1.475040294,-1.055326773,0.11597452,-0.758885448
CNAG_02996,0.568888989,0.276754773,-0.316152363,0.314799584,-0.168126371
CNAG_02997,-0.248865743,-0.273746216,0.339123053,-0.856937278,0.432110479
CNAG_02998,-0.1209175,0.979012004,0.451019488,1.202468698,1.411127748
CNAG_03005,0.883877153,-0.037131428,-0.613734793,-1.17901977,0.214666264
CNAG_03006,0.451735987,-0.810228696,0.224475259,0.340999069,-0.039706609
CNAG_03008,-1.416514153,1.294687616,-0.484379476,-0.213466625,-2.405689842
CNAG_03009,1.751144268,2.695073681,1.389123188,0.693978863,3.053373506
CNAG_03010,1.779027525,1.230523196,0.144427133,1.789715585,1.840671803
CNAG_03021,0.270239758,-0.296883521,-0.599006641,0.790850203,-0.328883597
CNAG_03023,-0.57366278,-3.787967704,-1.82765008,-4.84502587,-1.26818819
CNAG_03031,-1.158558241,-0.612178643,-1.218755815,-1.689589737,-2.5792702
CNAG_03034,0.963534331,1.56712901,0.927675378,1.297542559,1.534214137
CNAG_03036,0.658348952,0.399706677,-0.163500357,0.571729024,0.375997971
CNAG_03037,-0.840127465,-0.963755389,-0.348064797,-0.019682956,0.201517043
CNAG_03041,0.309830584,0.676962691,1.083840415,1.108907201,0.336214735
CNAG_03043,0.203598061,-0.546185469,-0.868809223,0.036749335,-0.378367423
CNAG_03044,0.196530165,0.199094836,0.710434296,-0.555366383,-1.107076528
CNAG_03054,0.31666809,0.827735438,-0.754147464,0.6083238,1.104693485
CNAG_03055,1.184202535,1.142022762,1.086743729,1.928707389,0.984939526
CNAG_03056,0.977192226,0.898700953,-0.15332003,1.030367854,-1.148479443
CNAG_03057,-0.045879183,0.187520631,0.818941892,1.234895722,0.664884827
CNAG_03067,-0.676146537,0.823910573,0.949473519,-0.853390551,1.084729187
CNAG_03070,-3.243180809,-3.665782263,-3.807221601,-9.083520297,-3.032578534
CNAG_03071,0.238112646,0.766243867,1.204401935,0.945913999,-0.196007874
CNAG_03077,0.870371691,-0.082550753,-0.38810591,0.483476082,-0.243409607
CNAG_03082,-0.543652609,0.547278248,-0.167315708,0.25400545,0.043232714
CNAG_03085,0.213925777,1.088654826,0.571068631,-0.895923464,-0.339950945
CNAG_03087,0.200102973,0.058337726,0.95132396,1.323736886,0.494415212
CNAG_03092,-0.569287935,0.914788732,0.695673396,0.331484123,0.4151116
CNAG_03097,1.051139377,0.597096425,-0.54653422,0.532824722,-0.570188078
CNAG_03105,-0.432901594,-0.548887709,0.515080714,1.273381162,0.288582748
CNAG_03107,-0.019267268,0.998208224,0.010253337,0.103354167,0.058482449
CNAG_03108,0.83001325,0.632132943,1.036226392,0.954554202,1.214074478
CNAG_03109,1.312252639,1.816110597,0.302853256,0.949528523,-0.234306322
CNAG_03133,0.735396572,0.190290308,1.114561861,-1.210027506,0.717971034
CNAG_03137,-0.650358981,0.143646514,-0.393173259,-0.744816367,0.079159548
CNAG_03144,0.05915023,-0.295079415,0.552843042,-0.620379217,-0.130831383
CNAG_03147,1.019806045,1.281448112,-1.202295956,1.027589042,0.782784293
CNAG_03156,0.297267792,1.229867248,0.980844208,1.152395519,0.651481491
CNAG_03162,0.380617234,0.613343251,0.067822522,0.836959612,0.290019092
CNAG_03163,0.598965722,0.196454547,-1.020431673,-0.316042936,0.26178851
CNAG_03166,-0.394899536,0.272559794,0.329453647,0.496112887,0.086306058
CNAG_03174,-1.27558401,-3.398400232,-1.602231422,-4.362378127,-3.049303636
CNAG_03175,-0.129863551,-0.234553692,0.258333872,-0.009737667,0.2475118
CNAG_03179,-0.293638526,0.235126179,1.280376388,-0.218564312,0.435740669
CNAG_03185,0.010418025,0.571595389,1.57803447,-1.068312692,-0.529134482
CNAG_03186,-1.721856437,0.615302179,0.914391115,0.973338286,0.603110198
CNAG_03192,0.793774178,0.95045003,0.391989922,-1.563948935,0.845500199
CNAG_03197,-0.087820422,-0.269100495,1.077333031,-1.057168324,-0.293237452
CNAG_03212,0.703578358,0.807862257,-0.441895081,0.632417962,0.549885318
CNAG_03214,0.431617567,0.29305915,0.501774752,0.33071418,1.104304897
CNAG_03215,0.784081376,-0.200040052,0.018179317,0.519824002,-0.645115093
CNAG_03221,-0.179326183,-1.151862587,-0.751392433,1.180410667,0.184652131
CNAG_03224,0.556653945,1.402345206,-0.045613638,0.093519264,0.404752059
CNAG_03235,-1.554909117,-3.939370444,-1.915257504,-1.694147217,-1.974810293
CNAG_03238,-0.251081905,0.090758199,0.107708455,-0.617281351,1.021963371
CNAG_03243,0.996846098,0.54985031,0.001784892,0.225605379,-0.019527281
CNAG_03259,-0.186595146,0.545298568,0.741150767,1.328427754,0.601719076
CNAG_03262,0.053886761,0.096515141,-0.174014312,-0.427294751,0.993195238
CNAG_03269,-0.023252866,0.278697413,1.033896318,-0.150184535,-0.487185429
CNAG_03275,-0.312451359,-0.527240968,0.439387913,-1.825029971,0.131450186
CNAG_03282,1.790173365,3.531171676,1.63269273,2.405376555,2.770302246
CNAG_03286,0.073000682,0.057559127,0.419012229,-0.624899358,0.358779545
CNAG_03289,-1.134326503,0.64941874,-1.343023859,0.058875877,1.109069382
CNAG_03291,-0.107866999,-1.641648684,-0.023799206,-1.108339176,-2.198591532
CNAG_03292,0.514112229,-0.055942156,0.375396471,-0.701884005,0.192752897
CNAG_03294,0.377849577,-0.468646965,1.022539939,0.821243984,-0.019125066
CNAG_03297,0.428975358,-1.870910094,0.321655979,-0.122612066,-1.14108595
CNAG_03298,-2.359719056,-3.311024249,0.155366992,-6.963701572,-4.969016085
CNAG_03309,-2.412357753,-5.599995142,-1.763223721,-7.09000528,-3.493121898
CNAG_03339,-0.625999167,0.405543901,0.594878688,1.209291181,0.340330322
CNAG_03340,-0.005720055,1.110409822,1.448957819,-0.466314856,1.406322011
CNAG_03342,-2.118708573,-6.780264964,-3.559107868,-5.693395379,-4.572244332
CNAG_03343,-0.434252057,0.865745004,0.619255835,0.33519836,0.792764033
CNAG_03345,-0.267378789,0.386351809,0.287454606,-0.782685557,-0.894659877
CNAG_03348,-2.256703789,-4.860495642,-3.713752405,-6.790741823,-3.634648164
CNAG_03352,-1.054887993,0.384965756,1.020306231,1.917177557,2.263596654
CNAG_03354,-0.168095105,1.289163807,1.143352357,1.119216596,0.017364532
CNAG_03360,-1.289789595,0.11144902,0.167336894,-0.984799185,0.873999807
CNAG_03361,0.705311607,0.057943328,1.282391034,-0.021771977,0.515142556
CNAG_03367,-1.972645704,-4.766672652,-2.396437533,-6.122927418,-4.522861354
CNAG_03372,-1.815601098,-4.35572033,-4.206446188,-5.553148541,-3.898199139
CNAG_03373,-1.151557474,-4.894460662,-3.003492476,-5.554051805,-3.755961062
CNAG_03375,-2.732818333,0.317593279,-2.122348331,-1.447681704,-1.712450096
CNAG_03376,0.178550075,-2.019756778,0.685095923,-1.947896023,-0.765334513
CNAG_03380,0.921981074,-1.54216814,-2.176662472,-5.592302268,-2.387854068
CNAG_03387,-2.28152074,-7.095584034,-2.028235463,-6.850288756,-3.306715946
CNAG_03391,0.448080669,0.654487916,-0.112320017,0.239858117,-0.982950165
CNAG_03392,-0.154948282,-1.582927334,-0.060982523,0.158762777,-0.439599292
CNAG_03393,0.616495865,-0.450367192,1.252549122,-0.101912811,0.614370738
CNAG_03394,-0.651832364,1.547220584,0.152892973,0.0304461,0.251301182
CNAG_03396,0.320552737,-0.654480586,-0.317535686,0.214536642,-0.283785627
CNAG_03402,1.304006097,0.585843166,0.420143475,0.070744886,0.288272011
CNAG_03407,0.958824972,-0.786190521,0.201712407,0.684439656,0.183530638
CNAG_03410,-0.025570438,-0.190531653,0.196317284,-0.027675529,-0.160910466
CNAG_03411,0.991572522,0.663665152,1.458254031,-0.159290881,-0.962094171
CNAG_03414,0.502616362,1.681608693,0.309233611,0.742763501,-0.191224327
CNAG_03416,-1.827086392,-0.90974915,-0.722496614,-1.55809991,-1.911248126
